"Id","ID4932","ID4167","ID4163","ID0998","ID4882","ID4445","ID3846","ID4618","ID4132","ID4794","ID4219","ID4529","ID0997","ID4287","ID4528","ID0420","ID4355","ID4641","ID4429","ID4493","ID4872","ID4820","ID0937","ID4718","ID4385","ID3767","ID4491","ID4799","ID4622","ID3641","ID4291","ID4861","ID4109","ID4326","ID4142","ID4783","ID3998","remainingTime"
"163","0","0","0","0","0","0","2","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5009640.0"
"17","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","2622480.0"
"174","0","0","0","0","0","0","0","0","0","6","0","4","2","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","790320.0"
"177","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","3978900.0"
"178","0","0","0","2","2","2","0","0","0","0","0","0","0","0","1","0","4","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4929780.0"
"18","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6092040.0"
"182","0","0","0","2","2","0","0","9","0","0","0","0","0","0","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113400.0"
"185","0","0","0","4","0","0","0","0","2","0","0","0","0","7","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5175600.0"
"187","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","3891240.0"
"188","0","0","0","4","4","5","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","460860.0"
"19","2","2","4","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","139320.0"
"192","0","0","0","0","0","0","1","0","8","0","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1482480.0"
"194","1","0","0","0","0","0","2","0","8","0","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2044800.0"
"195","0","0","0","4","6","0","0","0","0","0","0","0","0","2","1","0","2","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","316860.0"
"198","4","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","6","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5899140.0"
"199","0","0","0","4","8","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7442160.0"
"20","0","4","0","0","0","0","0","3","0","8","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3058440.0"
"201","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3781920.0"
"206","0","0","0","4","0","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","723600.0"
"207","0","0","0","0","0","0","0","0","0","2","0","8","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1619220.0"
"208","0","0","0","1","0","0","4","0","4","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3111600.0"
"209","0","0","0","4","0","0","0","3","0","4","0","2","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132300.0"
"21","6","2","0","0","0","0","0","3","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3245220.0"
"210","0","0","0","0","0","0","0","5","0","8","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","831360.0"
"212","0","0","0","3","0","0","0","6","0","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","320580.0"
"214","0","4","0","0","0","0","0","3","0","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1359240.0"
"215","0","0","0","8","0","2","0","5","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180660.0"
"219","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","6","0","0","4","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","90000.0"
"22","0","0","0","4","0","0","6","0","0","0","0","0","0","0","3","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","331680.0"
"223","0","0","0","2","3","0","0","0","0","0","0","2","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1386000.0"
"225","0","0","0","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5879700.0"
"228","0","0","0","2","2","0","0","9","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141660.0"
"229","0","0","0","4","2","0","0","0","0","0","0","2","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57600.0"
"23","0","2","0","4","0","0","0","0","0","0","0","2","0","0","1","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2926080.0"
"230","2","0","0","0","0","0","0","4","0","10","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4388880.0"
"231","0","0","9","2","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","327000.0"
"232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","511800.0"
"233","2","0","0","4","0","0","4","0","0","0","0","0","0","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","605580.0"
"234","2","1","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","2","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","3724740.0"
"235","0","0","6","0","0","0","0","0","10","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2378760.0"
"237","0","2","0","2","2","5","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4254720.0"
"238","0","6","0","0","0","0","0","3","0","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3780600.0"
"239","0","0","0","4","0","0","0","7","0","4","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","383940.0"
"24","4","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","466800.0"
"240","0","0","0","2","3","0","0","2","0","4","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","722160.0"
"241","0","2","0","4","0","0","0","0","0","4","0","0","0","5","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48600.0"
"242","0","2","0","2","2","0","0","0","0","6","0","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","427440.0"
"243","0","0","0","4","0","0","0","3","0","2","0","4","0","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","256560.0"
"244","0","0","0","0","0","0","0","0","0","0","0","0","0","5","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","131700.0"
"245","0","0","2","2","1","0","8","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","694800.0"
"246","0","0","0","4","4","0","2","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3600.0"
"248","0","0","0","6","4","1","4","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","620340.0"
"249","2","0","0","4","0","0","0","0","0","0","0","0","8","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","412620.0"
"25","0","0","2","2","3","0","0","0","0","0","0","4","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2593680.0"
"250","0","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","145200.0"
"251","4","0","7","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","196500.0"
"252","0","0","0","4","0","0","0","8","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63540.0"
"253","0","0","0","8","1","0","2","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","435600.0"
"256","2","0","0","0","0","0","0","0","0","4","6","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2944200.0"
"257","3","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","6","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6518400.0"
"258","0","0","0","1","0","0","0","4","0","6","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","486720.0"
"259","0","0","0","0","0","0","0","0","8","5","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5974440.0"
"26","4","2","0","2","0","0","0","0","0","4","0","0","0","0","3","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3144540.0"
"260","0","2","0","0","0","0","0","3","0","4","0","8","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4399920.0"
"261","0","0","0","2","4","0","0","5","0","0","2","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.0"
"262","0","2","0","5","4","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178560.0"
"263","0","0","0","1","0","0","0","0","0","0","12","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1516440.0"
"264","0","2","0","0","0","0","0","3","0","4","0","2","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","105360.0"
"265","0","0","0","4","0","0","0","2","0","0","0","0","10","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","248820.0"
"266","6","0","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7235640.0"
"267","1","4","0","0","0","0","0","4","0","4","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7052400.0"
"268","0","0","0","0","0","0","0","4","0","0","0","0","10","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1532340.0"
"269","0","0","0","0","0","0","0","0","0","0","0","0","12","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1567860.0"
"27","0","0","0","0","0","0","0","2","0","0","0","0","14","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","235680.0"
"271","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6513540.0"
"272","0","0","0","6","0","0","4","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","162360.0"
"273","0","0","0","6","0","0","4","2","2","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154560.0"
"274","0","0","0","1","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50100.0"
"277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","48540.0"
"28","1","4","0","0","0","0","0","6","0","4","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2815980.0"
"29","0","0","0","0","2","0","2","0","2","0","0","0","0","0","0","0","0","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2719440.0"
"3","2","2","4","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","185160.0"
"31","6","0","4","2","1","0","0","0","0","0","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1262580.0"
"32","1","2","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2256540.0"
"33","0","2","0","2","0","0","0","7","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","690660.0"
"34","2","0","0","5","0","0","4","0","4","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1775940.0"
"35","0","0","4","2","0","2","0","0","0","2","0","2","0","0","0","2","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","477300.0"
"36","6","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1395180.0"
"37","2","0","0","2","0","0","0","1","0","2","0","0","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1358340.0"
"38","8","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4736220.0"
"39","0","0","0","0","0","0","0","0","2","0","0","0","0","6","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","357420.0"
"4","4","0","0","3","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.0"
"40","2","0","0","2","2","0","8","2","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42780.0"
"41","0","0","0","6","0","0","6","2","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","458280.0"
"42","0","3","0","2","0","0","0","6","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405000.0"
"43","0","0","0","4","0","0","0","6","0","0","4","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3600.0"
"44","3","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1964040.0"
"46","0","0","0","4","0","0","0","0","0","4","0","2","0","5","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65460.0"
"47","0","0","0","3","2","0","0","4","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","477240.0"
"48","4","4","0","4","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3046680.0"
"49","0","0","2","4","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30780.0"
"52","0","0","0","0","1","0","0","2","0","0","14","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","393240.0"
"53","0","0","0","0","0","0","0","0","0","0","10","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","819600.0"
"54","4","4","0","4","0","0","0","0","0","0","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147600.0"
"55","0","0","0","0","0","0","4","0","6","0","0","0","0","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2477700.0"
"6","0","0","0","0","0","0","0","4","0","0","6","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1571760.0"
"60","0","0","0","4","1","0","0","0","0","0","4","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44640.0"
"61","2","0","0","0","0","0","11","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3381660.0"
"62","0","0","0","3","0","0","0","4","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","686640.0"
"63","2","2","4","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3709260.0"
"66","0","0","0","8","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","33960.0"
"67","8","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4406940.0"
"7","6","4","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114420.0"
"70","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2843640.0"
"72","0","0","0","4","4","0","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.0"
"73","6","4","0","0","0","0","0","2","0","0","0","2","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","836520.0"
"75","0","0","0","2","2","0","0","0","0","0","4","0","8","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","357600.0"
"77","0","0","2","0","0","0","6","0","2","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1340640.0"
"78","2","2","0","0","0","0","0","0","0","4","0","3","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2331960.0"
"80","0","0","0","4","2","2","0","0","0","0","0","4","0","2","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","66600.0"
"82","0","0","0","4","4","0","0","0","0","0","0","4","0","2","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59340.0"
"83","2","2","0","0","1","0","0","0","0","0","0","4","0","4","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58200.0"
"84","0","0","0","3","0","0","0","4","0","0","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","601560.0"
"87","6","2","0","0","0","0","0","4","0","2","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3043860.0"
"89","8","2","0","0","0","0","0","1","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77640.0"
"9","0","0","0","6","0","0","4","2","0","0","0","0","0","1","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128400.0"
"90","5","2","0","0","0","0","0","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","152220.0"
"91","3","6","0","0","0","0","0","2","0","2","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","411780.0"
"92","0","0","0","0","0","0","0","6","0","6","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","537060.0"
"93","0","0","2","0","0","0","0","0","2","0","6","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1382880.0"
"95","5","4","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2523540.0"
"97","0","0","0","4","6","2","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31200.0"
