"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","concept:name_11","lifecycle:transition_11","org:resource_11","Activity_11","Resource_11","Work_Order_Qty_11","Part_Desc__11","Worker_ID_11","Report_Type_11","Qty_Completed_11","Qty_Rejected_11","Qty_for_MRB_11","concept:name_12","lifecycle:transition_12","org:resource_12","Activity_12","Resource_12","Work_Order_Qty_12","Part_Desc__12","Worker_ID_12","Report_Type_12","Qty_Completed_12","Qty_Rejected_12","Qty_for_MRB_12","concept:name_13","lifecycle:transition_13","org:resource_13","Activity_13","Resource_13","Work_Order_Qty_13","Part_Desc__13","Worker_ID_13","Report_Type_13","Qty_Completed_13","Qty_Rejected_13","Qty_for_MRB_13","concept:name_14","lifecycle:transition_14","org:resource_14","Activity_14","Resource_14","Work_Order_Qty_14","Part_Desc__14","Worker_ID_14","Report_Type_14","Qty_Completed_14","Qty_Rejected_14","Qty_for_MRB_14","concept:name_15","lifecycle:transition_15","org:resource_15","Activity_15","Resource_15","Work_Order_Qty_15","Part_Desc__15","Worker_ID_15","Report_Type_15","Qty_Completed_15","Qty_Rejected_15","Qty_for_MRB_15","concept:name_16","lifecycle:transition_16","org:resource_16","Activity_16","Resource_16","Work_Order_Qty_16","Part_Desc__16","Worker_ID_16","Report_Type_16","Qty_Completed_16","Qty_Rejected_16","Qty_for_MRB_16","concept:name_17","lifecycle:transition_17","org:resource_17","Activity_17","Resource_17","Work_Order_Qty_17","Part_Desc__17","Worker_ID_17","Report_Type_17","Qty_Completed_17","Qty_Rejected_17","Qty_for_MRB_17","concept:name_18","lifecycle:transition_18","org:resource_18","Activity_18","Resource_18","Work_Order_Qty_18","Part_Desc__18","Worker_ID_18","Report_Type_18","Qty_Completed_18","Qty_Rejected_18","Qty_for_MRB_18","concept:name_19","lifecycle:transition_19","org:resource_19","Activity_19","Resource_19","Work_Order_Qty_19","Part_Desc__19","Worker_ID_19","Report_Type_19","Qty_Completed_19","Qty_Rejected_19","Qty_for_MRB_19","concept:name_20","lifecycle:transition_20","org:resource_20","Activity_20","Resource_20","Work_Order_Qty_20","Part_Desc__20","Worker_ID_20","Report_Type_20","Qty_Completed_20","Qty_Rejected_20","Qty_for_MRB_20","remainingTime"
"192","168","11","167","168","169","160","166","167","6","8","8","8","168","1","167","168","169","160","166","167","6","8","8","8","17","11","55","17","18","160","166","55","6","8","8","8","17","1","55","17","18","160","166","55","6","8","8","8","26","11","27","26","28","160","166","27","13","14","8","8","26","1","27","26","28","160","166","27","13","14","8","8","17","11","55","17","18","160","166","55","6","8","8","8","26","11","27","26","28","160","166","27","13","8","8","8","17","1","55","17","18","160","166","55","6","8","8","8","26","1","27","26","28","160","166","27","13","8","8","8","26","11","27","26","28","160","166","27","6","45","8","8","26","1","27","26","28","160","166","27","6","45","8","8","26","11","76","26","28","160","166","76","6","8","8","8","26","1","76","26","28","160","166","76","6","8","8","8","17","11","55","17","18","160","166","55","6","8","8","8","26","11","27","26","28","160","166","27","6","38","8","8","17","1","55","17","18","160","166","55","6","8","8","8","26","1","27","26","28","160","166","27","6","38","8","8","26","11","31","26","28","160","166","31","6","115","8","8","26","1","31","26","28","160","166","31","6","115","8","8","1462080.0"
"194","75","11","27","75","77","39","172","27","13","8","8","8","75","1","27","75","77","39","172","27","13","8","8","8","75","11","27","75","77","39","172","27","13","8","8","8","17","11","55","17","18","39","172","55","13","8","8","8","75","1","27","75","77","39","172","27","13","8","8","8","17","1","55","17","18","39","172","55","13","8","8","8","75","11","27","75","77","39","172","27","13","38","8","8","17","11","55","17","18","39","172","55","6","8","8","8","17","1","55","17","18","39","172","55","6","8","8","8","75","1","27","75","77","39","172","27","13","38","8","8","75","11","76","75","77","39","172","76","6","7","8","8","75","1","76","75","77","39","172","76","6","7","8","8","75","11","31","75","77","39","172","31","6","45","8","8","17","11","55","17","18","39","172","55","6","36","8","8","17","1","55","17","18","39","172","55","6","36","8","8","75","1","31","75","77","39","172","31","6","45","8","8","75","11","27","75","77","39","172","27","6","95","8","8","75","1","27","75","77","39","172","27","6","95","8","8","170","11","9","170","171","39","172","9","6","97","8","8","170","1","9","170","171","39","172","9","6","97","8","8","2030400.0"
"195","17","11","55","17","18","126","173","55","6","126","8","8","17","1","55","17","18","126","173","55","6","126","8","8","48","11","2","48","49","126","173","2","6","8","8","8","48","1","2","48","49","126","173","2","6","8","8","8","0","11","20","0","3","126","173","20","6","39","8","8","0","1","20","0","3","126","173","20","6","39","8","8","0","11","20","0","3","126","173","20","6","39","8","8","48","11","2","48","49","126","173","2","6","117","8","8","0","1","20","0","3","126","173","20","6","39","8","8","48","1","2","48","49","126","173","2","6","117","8","8","48","11","2","48","49","126","173","2","6","47","8","8","48","1","2","48","49","126","173","2","6","47","8","8","66","11","67","66","68","126","173","67","13","8","8","8","66","1","67","66","68","126","173","67","13","8","8","8","66","11","135","66","68","126","173","135","13","8","8","8","66","1","135","66","68","126","173","135","13","8","8","8","66","11","135","66","68","126","173","135","6","19","8","8","66","1","135","66","68","126","173","135","6","19","8","8","66","11","65","66","68","126","173","65","6","84","8","8","66","1","65","66","68","126","173","65","6","84","8","8","285120.0"
"198","118","11","91","118","119","78","5","91","13","8","8","8","118","1","91","118","119","78","5","91","13","8","8","8","118","11","46","118","119","78","5","46","13","14","8","8","118","1","46","118","119","78","5","46","13","14","8","8","118","11","46","118","119","78","5","46","6","144","8","8","118","1","46","118","119","78","5","46","6","144","8","8","17","11","55","17","18","78","5","55","6","8","14","8","118","11","91","118","119","78","5","91","13","14","8","8","118","1","91","118","119","78","5","91","13","14","8","8","17","1","55","17","18","78","5","55","6","8","14","8","118","11","9","118","119","78","5","9","6","47","8","8","118","1","9","118","119","78","5","9","6","47","8","8","118","11","91","118","119","78","5","91","6","71","8","8","118","1","91","118","119","78","5","91","6","71","8","8","118","11","128","118","119","78","5","128","6","144","8","8","118","1","128","118","119","78","5","128","6","144","8","8","118","11","9","118","119","78","5","9","6","161","8","8","118","1","9","118","119","78","5","9","6","161","8","8","17","11","93","17","18","78","5","93","6","174","8","8","17","1","93","17","18","78","5","93","6","174","8","8","5896500.0"
"199","0","11","2","0","3","175","5","2","6","8","8","8","0","1","2","0","3","175","5","2","6","8","8","8","0","11","20","0","3","175","5","20","6","84","8","8","0","11","2","0","3","175","5","2","6","8","8","8","0","1","2","0","3","175","5","2","6","8","8","8","0","11","2","0","3","175","5","2","6","8","8","8","0","1","20","0","3","175","5","20","6","84","8","8","0","11","20","0","3","175","5","20","6","8","8","8","0","1","20","0","3","175","5","20","6","8","8","8","66","11","23","66","68","175","5","23","13","8","8","8","0","1","2","0","3","175","5","2","6","8","8","8","66","1","23","66","68","175","5","23","13","8","8","8","66","11","23","66","68","175","5","23","13","8","8","8","66","1","23","66","68","175","5","23","13","8","8","8","66","11","23","66","68","175","5","23","6","19","8","8","66","1","23","66","68","175","5","23","6","19","8","8","0","11","2","0","3","175","5","2","6","8","8","8","0","1","2","0","3","175","5","2","6","8","8","8","0","11","67","0","3","175","5","67","6","8","8","8","17","11","16","17","18","175","5","16","6","8","14","8","7437300.0"
"20","10","11","15","10","12","176","177","15","13","14","8","8","10","1","15","10","12","176","177","15","13","14","8","8","17","11","32","17","18","176","177","32","6","8","8","8","10","11","15","10","12","176","177","15","6","7","8","8","10","1","15","10","12","176","177","15","6","7","8","8","17","1","32","17","18","176","177","32","6","8","8","8","10","11","35","10","12","176","177","35","6","95","8","8","10","1","35","10","12","176","177","35","6","95","8","8","10","11","35","10","12","176","177","35","13","71","8","8","10","1","35","10","12","176","177","35","13","71","8","8","10","11","35","10","12","176","177","35","6","143","8","8","10","1","35","10","12","176","177","35","6","143","8","8","10","11","91","10","12","176","177","91","6","97","8","8","10","1","91","10","12","176","177","91","6","97","8","8","10","11","46","10","12","176","177","46","6","45","8","8","10","1","46","10","12","176","177","46","6","45","8","8","10","11","35","10","12","176","177","35","6","89","8","8","10","1","35","10","12","176","177","35","6","89","8","8","17","11","32","17","18","176","177","32","6","176","8","8","10","11","15","10","12","176","177","15","6","74","8","8","3057000.0"
"201","179","11","93","179","18","95","178","93","6","64","8","8","17","11","93","17","18","95","178","93","6","64","8","8","179","1","93","179","18","95","178","93","6","64","8","8","17","1","93","17","18","95","178","93","6","64","8","8","140","11","42","140","142","95","178","42","6","8","8","8","140","1","42","140","142","95","178","42","6","8","8","8","140","11","42","140","142","95","178","42","13","14","8","8","140","1","42","140","142","95","178","42","13","14","8","8","140","11","42","140","142","95","178","42","6","71","8","8","140","1","42","140","142","95","178","42","6","71","8","8","140","11","42","140","142","95","178","42","13","8","8","8","140","1","42","140","142","95","178","42","13","8","8","8","140","11","42","140","142","95","178","42","6","14","8","8","140","1","42","140","142","95","178","42","6","14","8","8","140","11","42","140","142","95","178","42","53","8","8","8","140","1","42","140","142","95","178","42","53","8","8","8","140","11","42","140","142","95","178","42","6","14","8","8","140","1","42","140","142","95","178","42","6","14","8","8","140","11","42","140","142","95","178","42","6","14","8","8","140","1","42","140","142","95","178","42","6","14","8","8","3777660.0"
"206","17","11","32","17","18","85","180","32","6","8","8","8","17","1","32","17","18","85","180","32","6","8","8","8","21","11","20","21","22","85","180","20","6","85","8","8","21","1","20","21","22","85","180","20","6","85","8","8","0","11","20","0","3","85","180","20","6","85","8","8","0","1","20","0","3","85","180","20","6","85","8","8","104","11","109","104","105","85","180","109","13","8","8","8","104","1","109","104","105","85","180","109","13","8","8","8","104","11","109","104","105","85","180","109","6","4","8","8","104","1","109","104","105","85","180","109","6","4","8","8","113","11","32","113","18","85","180","32","6","8","8","8","113","1","32","113","18","85","180","32","6","8","8","8","113","11","32","113","18","85","180","32","6","4","8","8","113","1","32","113","18","85","180","32","6","4","8","8","111","11","181","111","111","85","180","181","6","4","8","8","111","1","181","111","111","85","180","181","6","4","8","8","120","11","65","120","121","85","180","65","13","8","8","8","120","1","65","120","121","85","180","65","13","8","8","8","120","11","65","120","121","85","180","65","6","57","8","8","120","1","65","120","121","85","180","65","6","57","8","8","717300.0"
"207","80","11","91","80","81","182","183","91","13","8","8","8","80","11","46","80","81","182","183","46","13","14","8","8","80","1","91","80","81","182","183","91","13","8","8","8","80","1","46","80","81","182","183","46","13","14","8","8","80","11","91","80","81","182","183","91","13","8","8","8","80","11","46","80","81","182","183","46","6","37","8","8","80","1","91","80","81","182","183","91","13","8","8","8","80","1","46","80","81","182","183","46","6","37","8","8","80","11","46","80","81","182","183","46","6","47","8","8","80","1","46","80","81","182","183","46","6","47","8","8","80","11","35","80","81","182","183","35","13","14","8","8","80","1","35","80","81","182","183","35","13","14","8","8","80","11","46","80","81","182","183","46","13","8","8","8","80","11","91","80","81","182","183","91","13","8","8","8","80","11","91","80","81","182","183","91","13","8","8","8","80","1","46","80","81","182","183","46","13","8","8","8","80","1","91","80","81","182","183","91","13","8","8","8","80","1","91","80","81","182","183","91","13","8","8","8","80","11","91","80","81","182","183","91","13","8","8","8","80","1","91","80","81","182","183","91","13","8","8","8","1612440.0"
"208","75","11","76","75","77","64","5","76","13","8","8","8","75","1","76","75","77","64","5","76","13","8","8","8","75","11","31","75","77","64","5","31","13","8","8","8","75","1","31","75","77","64","5","31","13","8","8","8","75","11","76","75","77","64","5","76","13","8","8","8","75","1","76","75","77","64","5","76","13","8","8","8","75","11","76","75","77","64","5","76","6","71","8","8","75","1","76","75","77","64","5","76","6","71","8","8","75","11","27","75","77","64","5","27","13","71","8","8","75","1","27","75","77","64","5","27","13","71","8","8","75","11","31","75","77","64","5","31","6","14","8","8","75","1","31","75","77","64","5","31","6","14","8","8","75","11","76","75","77","64","5","76","6","115","8","8","75","1","76","75","77","64","5","76","6","115","8","8","75","11","27","75","77","64","5","27","6","71","8","8","75","1","27","75","77","64","5","27","6","71","8","8","17","11","93","17","18","64","5","93","6","4","38","8","17","1","93","17","18","64","5","93","6","4","38","8","21","11","20","21","22","64","5","20","6","4","8","8","21","1","20","21","22","64","5","20","6","4","8","8","3108420.0"
"209","80","11","35","80","81","184","41","35","13","8","8","8","80","1","35","80","81","184","41","35","13","8","8","8","80","11","54","80","81","184","41","54","13","8","8","8","80","1","54","80","81","184","41","54","13","8","8","8","80","11","54","80","81","184","41","54","6","185","8","8","80","1","54","80","81","184","41","54","6","185","8","8","80","11","91","80","81","184","41","91","53","8","8","8","80","1","91","80","81","184","41","91","53","8","8","8","80","11","35","80","81","184","41","35","6","126","8","8","80","1","35","80","81","184","41","35","6","126","8","8","80","11","46","80","81","184","41","46","6","131","8","8","80","1","46","80","81","184","41","46","6","131","8","8","17","11","32","17","18","184","41","32","6","184","8","8","17","1","32","17","18","184","41","32","6","184","8","8","21","11","20","21","22","184","41","20","6","184","8","8","0","11","20","0","3","184","41","20","6","184","8","8","21","1","20","21","22","184","41","20","6","184","8","8","0","1","20","0","3","184","41","20","6","184","8","8","113","11","32","113","18","184","41","32","6","184","8","8","113","1","32","113","18","184","41","32","6","184","8","8","119580.0"
"21","10","11","15","10","12","152","177","15","13","8","8","8","10","1","15","10","12","152","177","15","13","8","8","8","10","11","46","10","12","152","177","46","6","186","8","8","10","1","46","10","12","152","177","46","6","186","8","8","17","11","32","17","18","152","177","32","6","8","8","8","10","11","9","10","12","152","177","9","6","8","8","8","10","11","9","10","12","152","177","9","6","108","8","8","10","1","9","10","12","152","177","9","6","8","8","8","10","1","9","10","12","152","177","9","6","108","8","8","17","1","32","17","18","152","177","32","6","8","8","8","10","11","9","10","12","152","177","9","6","131","8","8","10","11","35","10","12","152","177","35","6","108","8","8","10","1","35","10","12","152","177","35","6","108","8","8","10","11","35","10","12","152","177","35","6","62","8","8","17","11","46","17","18","152","177","46","6","8","8","8","17","1","46","17","18","152","177","46","6","8","8","8","10","1","35","10","12","152","177","35","6","62","8","8","10","1","9","10","12","152","177","9","6","131","8","8","17","11","32","17","18","152","177","32","6","8","8","8","17","1","32","17","18","152","177","32","6","8","8","8","3241380.0"
"210","80","11","46","80","81","187","30","46","6","14","8","8","80","1","46","80","81","187","30","46","6","14","8","8","80","11","35","80","81","187","30","35","13","14","8","8","80","1","35","80","81","187","30","35","13","14","8","8","80","11","35","80","81","187","30","35","6","95","8","8","80","1","35","80","81","187","30","35","6","95","8","8","80","11","46","80","81","187","30","46","6","62","8","8","80","1","46","80","81","187","30","46","6","62","8","8","80","11","35","80","81","187","30","35","6","40","8","8","80","1","35","80","81","187","30","35","6","40","8","8","17","11","32","17","18","187","30","32","6","8","8","8","17","1","32","17","18","187","30","32","6","8","8","8","80","11","46","80","81","187","30","46","6","143","8","8","80","1","46","80","81","187","30","46","6","143","8","8","80","11","35","80","81","187","30","35","6","7","8","8","80","1","35","80","81","187","30","35","6","7","8","8","17","11","32","17","18","187","30","32","6","8","8","8","17","1","32","17","18","187","30","32","6","8","8","8","17","11","32","17","18","187","30","32","6","187","8","8","17","1","32","17","18","187","30","32","6","187","8","8","831060.0"
"212","80","11","35","80","81","188","41","35","13","8","8","8","80","1","35","80","81","188","41","35","13","8","8","8","80","11","35","80","81","188","41","35","13","71","8","8","80","1","35","80","81","188","41","35","13","71","8","8","80","11","35","80","81","188","41","35","6","7","8","8","17","11","32","17","18","188","41","32","6","8","8","8","80","1","35","80","81","188","41","35","6","7","8","8","17","1","32","17","18","188","41","32","6","8","8","8","80","11","46","80","81","188","41","46","6","127","8","8","80","1","46","80","81","188","41","46","6","127","8","8","80","11","35","80","81","188","41","35","6","56","8","8","80","1","35","80","81","188","41","35","6","56","8","8","17","11","32","17","18","188","41","32","6","8","14","8","17","1","32","17","18","188","41","32","6","8","14","8","17","11","32","17","18","188","41","32","6","189","8","8","17","1","32","17","18","188","41","32","6","189","8","8","21","11","20","21","22","188","41","20","6","189","8","8","21","1","20","21","22","188","41","20","6","189","8","8","0","11","20","0","3","188","41","20","6","83","8","8","0","1","20","0","3","188","41","20","6","83","8","8","314580.0"
"214","80","11","35","80","81","147","41","35","13","71","8","8","80","1","35","80","81","147","41","35","13","71","8","8","80","11","35","80","81","147","41","35","6","19","8","8","80","1","35","80","81","147","41","35","6","19","8","8","80","11","15","80","81","147","41","15","6","71","8","8","80","11","46","80","81","147","41","46","6","133","8","8","80","1","15","80","81","147","41","15","6","71","8","8","80","1","46","80","81","147","41","46","6","133","8","8","17","11","32","17","18","147","41","32","6","8","71","8","17","1","32","17","18","147","41","32","6","8","71","8","80","11","35","80","81","147","41","35","13","14","8","8","80","1","35","80","81","147","41","35","13","14","8","8","80","11","35","80","81","147","41","35","6","127","8","8","80","1","35","80","81","147","41","35","6","127","8","8","80","11","15","80","81","147","41","15","6","7","8","8","80","11","46","80","81","147","41","46","6","72","8","8","80","1","15","80","81","147","41","15","6","7","8","8","80","1","46","80","81","147","41","46","6","72","8","8","17","11","32","17","18","147","41","32","6","8","8","8","17","1","32","17","18","147","41","32","6","8","8","8","1358100.0"
"215","43","11","54","43","44","190","41","54","13","8","8","8","43","1","54","43","44","190","41","54","13","8","8","8","43","11","54","43","44","190","41","54","6","191","8","8","43","1","54","43","44","190","41","54","6","191","8","8","43","11","23","43","44","190","41","23","6","83","8","8","43","1","23","43","44","190","41","23","6","83","8","8","17","11","32","17","18","190","41","32","6","8","8","8","17","1","32","17","18","190","41","32","6","8","8","8","17","11","32","17","18","190","41","32","6","190","8","8","17","1","32","17","18","190","41","32","6","190","8","8","21","11","20","21","22","190","41","20","6","78","8","8","21","1","20","21","22","190","41","20","6","78","8","8","0","11","20","0","3","190","41","20","6","78","8","8","0","1","20","0","3","190","41","20","6","78","8","8","0","11","20","0","3","190","41","20","6","7","8","8","21","11","20","21","22","190","41","20","6","7","8","8","0","1","20","0","3","190","41","20","6","7","8","8","21","1","20","21","22","190","41","20","6","7","8","8","113","11","32","113","18","190","41","32","6","8","8","8","113","1","32","113","18","190","41","32","6","8","8","8","167700.0"
"219","0","11","20","0","3","83","5","20","6","62","8","8","0","1","20","0","3","83","5","20","6","62","8","8","0","11","20","0","3","83","5","20","6","62","8","8","0","1","20","0","3","83","5","20","6","62","8","8","66","11","67","66","68","83","5","67","13","8","8","8","66","1","67","66","68","83","5","67","13","8","8","8","66","11","135","66","68","83","5","135","13","8","8","8","66","1","135","66","68","83","5","135","13","8","8","8","66","11","67","66","68","83","5","67","13","14","8","8","66","1","67","66","68","83","5","67","13","14","8","8","66","11","67","66","68","83","5","67","6","62","8","8","66","1","67","66","68","83","5","67","6","62","8","8","66","11","23","66","68","83","5","23","6","60","8","8","66","1","23","66","68","83","5","23","6","60","8","8","113","11","93","113","18","83","5","93","6","8","14","8","113","1","93","113","18","83","5","93","6","8","14","8","113","11","93","113","18","83","5","93","6","79","14","19","113","1","93","113","18","83","5","93","6","79","14","19","111","11","110","111","111","83","5","110","6","79","8","8","111","1","110","111","111","83","5","110","6","79","8","8","86400.0"
"22","26","11","76","26","28","57","41","76","6","37","8","8","26","1","76","26","28","57","41","76","6","37","8","8","26","11","31","26","28","57","41","31","13","71","8","8","26","1","31","26","28","57","41","31","13","71","8","8","26","11","31","26","28","57","41","31","6","38","8","8","26","1","31","26","28","57","41","31","6","38","8","8","26","11","31","26","28","57","41","31","13","8","8","8","26","1","31","26","28","57","41","31","13","8","8","8","26","11","76","26","28","57","41","76","13","14","8","8","26","1","76","26","28","57","41","76","13","14","8","8","17","11","93","17","18","57","41","93","6","37","14","8","17","1","93","17","18","57","41","93","6","37","14","8","21","11","20","21","22","57","41","20","6","37","8","8","21","1","20","21","22","57","41","20","6","37","8","8","0","11","20","0","3","57","41","20","6","37","8","8","0","1","20","0","3","57","41","20","6","37","8","8","120","11","65","120","121","57","41","65","13","8","8","8","120","1","65","120","121","57","41","65","13","8","8","8","120","11","65","120","121","57","41","65","6","37","8","8","120","1","65","120","121","57","41","65","6","37","8","8","325680.0"
"223","43","11","54","43","44","83","41","54","13","14","8","8","17","11","55","17","18","83","41","55","13","8","8","8","43","1","54","43","44","83","41","54","13","14","8","8","43","11","54","43","44","83","41","54","13","8","8","8","43","1","54","43","44","83","41","54","13","8","8","8","43","11","54","43","44","83","41","54","6","7","8","8","17","1","55","17","18","83","41","55","13","8","8","8","43","1","54","43","44","83","41","54","6","7","8","8","43","11","46","43","44","83","41","46","6","115","8","8","43","1","46","43","44","83","41","46","6","115","8","8","43","11","54","43","44","83","41","54","6","62","8","8","43","1","54","43","44","83","41","54","6","62","8","8","17","11","55","17","18","83","41","55","6","83","8","8","17","1","55","17","18","83","41","55","6","83","8","8","21","11","20","21","22","83","41","20","6","83","8","8","21","1","20","21","22","83","41","20","6","83","8","8","48","11","2","48","49","83","41","2","6","8","8","8","48","1","2","48","49","83","41","2","6","8","8","8","48","11","2","48","49","83","41","2","6","8","8","8","48","1","2","48","49","83","41","2","6","8","8","8","1381500.0"
"225","153","11","109","153","105","192","5","109","6","8","8","8","153","1","109","153","105","192","5","109","6","8","8","8","21","11","109","21","22","192","5","109","6","193","8","8","21","1","109","21","22","192","5","109","6","193","8","8","157","11","109","157","68","192","5","109","6","8","8","8","157","1","109","157","68","192","5","109","6","8","8","8","153","11","109","153","105","192","5","109","6","8","8","8","153","1","109","153","105","192","5","109","6","8","8","8","21","11","109","21","22","192","5","109","6","194","8","8","21","1","109","21","22","192","5","109","6","194","8","8","0","11","2","0","3","192","5","2","6","8","8","8","0","1","2","0","3","192","5","2","6","8","8","8","0","11","2","0","3","192","5","2","6","8","8","8","0","1","2","0","3","192","5","2","6","8","8","8","0","11","2","0","3","192","5","2","6","195","8","8","0","1","2","0","3","192","5","2","6","195","8","8","66","11","23","66","68","192","5","23","13","8","8","8","66","1","23","66","68","192","5","23","13","8","8","8","0","11","2","0","3","192","5","2","6","8","8","8","0","1","2","0","3","192","5","2","6","8","8","8","5875200.0"
"228","43","11","54","43","44","4","41","54","6","4","8","8","43","1","54","43","44","4","41","54","6","4","8","8","43","11","54","43","44","4","41","54","13","8","8","8","43","1","54","43","44","4","41","54","13","8","8","8","43","11","54","43","44","4","41","54","6","19","8","8","43","1","54","43","44","4","41","54","6","19","8","8","17","11","32","17","18","4","41","32","6","19","14","8","17","1","32","17","18","4","41","32","6","19","14","8","17","11","32","17","18","4","41","32","6","8","8","8","17","1","32","17","18","4","41","32","6","8","8","8","17","11","32","17","18","4","41","32","6","19","8","8","17","1","32","17","18","4","41","32","6","19","8","8","21","11","2","21","22","4","41","2","6","19","8","8","48","11","20","48","49","4","41","20","6","19","8","8","21","1","2","21","22","4","41","2","6","19","8","8","48","1","20","48","49","4","41","20","6","19","8","8","113","11","32","113","18","4","41","32","6","8","8","8","113","1","32","113","18","4","41","32","6","8","8","8","113","11","32","113","18","4","41","32","6","19","8","8","113","1","32","113","18","4","41","32","6","19","8","8","137160.0"
"229","43","11","54","43","44","56","41","54","13","8","8","8","33","11","55","33","18","56","41","55","13","8","8","8","33","1","55","33","18","56","41","55","13","8","8","8","43","1","54","43","44","56","41","54","13","8","8","8","43","11","46","43","44","56","41","46","6","95","8","8","43","1","46","43","44","56","41","46","6","95","8","8","43","11","54","43","44","56","41","54","6","37","8","8","43","1","54","43","44","56","41","54","6","37","8","8","33","11","55","33","18","56","41","55","6","56","8","8","33","1","55","33","18","56","41","55","6","56","8","8","21","11","20","21","22","56","41","20","6","56","8","8","21","1","20","21","22","56","41","20","6","56","8","8","48","11","20","48","49","56","41","20","6","56","8","8","21","11","2","21","22","56","41","2","6","8","8","8","48","1","20","48","49","56","41","20","6","56","8","8","21","1","2","21","22","56","41","2","6","8","8","8","113","11","55","113","18","56","41","55","6","8","8","8","113","1","55","113","18","56","41","55","6","8","8","8","113","11","55","113","18","56","41","55","6","56","8","8","113","1","55","113","18","56","41","55","6","56","8","8","55800.0"
"23","196","11","91","196","119","64","122","91","13","8","8","8","196","1","91","196","119","64","122","91","13","8","8","8","196","11","15","196","119","64","122","15","6","64","8","8","196","1","15","196","119","64","122","15","6","64","8","8","118","11","46","118","119","64","122","46","13","8","8","8","118","1","46","118","119","64","122","46","13","8","8","8","33","11","93","33","18","64","122","93","6","64","8","8","17","11","93","17","18","64","122","93","6","101","14","8","118","11","91","118","119","64","122","91","6","64","8","8","17","1","93","17","18","64","122","93","6","101","14","8","33","1","93","33","18","64","122","93","6","64","8","8","118","1","91","118","119","64","122","91","6","64","8","8","118","11","91","118","119","64","122","91","13","8","8","8","118","1","91","118","119","64","122","91","13","8","8","8","21","11","20","21","22","64","122","20","6","101","8","8","21","1","20","21","22","64","122","20","6","101","8","8","0","11","20","0","3","64","122","20","6","101","8","8","0","1","20","0","3","64","122","20","6","101","8","8","120","11","65","120","121","64","122","65","13","115","8","8","120","1","65","120","121","64","122","65","13","115","8","8","2901840.0"
"230","80","11","35","80","81","197","30","35","53","8","8","8","80","11","35","80","81","197","30","35","13","8","8","8","80","1","35","80","81","197","30","35","53","8","8","8","80","1","35","80","81","197","30","35","13","8","8","8","80","11","35","80","81","197","30","35","13","14","8","8","80","1","35","80","81","197","30","35","13","14","8","8","80","11","35","80","81","197","30","35","6","60","8","8","17","11","32","17","18","197","30","32","6","57","8","8","17","1","32","17","18","197","30","32","6","57","8","8","80","1","35","80","81","197","30","35","6","60","8","8","80","11","46","80","81","197","30","46","6","131","8","8","80","1","46","80","81","197","30","46","6","131","8","8","80","11","35","80","81","197","30","35","6","131","8","8","17","11","32","17","18","197","30","32","6","8","8","8","17","1","32","17","18","197","30","32","6","8","8","8","80","1","35","80","81","197","30","35","6","131","8","8","80","11","9","80","81","197","30","9","6","57","8","8","80","1","9","80","81","197","30","9","6","57","8","8","80","11","128","80","81","197","30","128","6","62","8","8","80","1","128","80","81","197","30","128","6","62","8","8","4375080.0"
