Id,ID4932,ID4167,ID4163,ID0998,ID4882,ID4445,ID3846,ID4618,ID4132,ID4794,ID4219,ID4529,ID0997,ID4287,ID4528,ID0420,ID4355,ID4641,ID4429,ID4493,ID4872,ID4820,ID0937,ID4718,ID4385,ID3767,ID4491,ID4799,ID4622,ID3641,ID4291,ID4861,ID4109,ID4326,ID4142,ID4783,ID3998,remainingTime,prediction
267,1,4,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7052400.0,1096496.0811
271,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6513540.0,3021106.7892
272,0,0,0,6,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162360.0,-298093.347343
274,0,0,0,1,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50100.0,4318540.98031
3,2,2,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,185160.0,1656454.18521
35,0,0,4,2,0,2,0,0,0,2,0,2,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477300.0,3078711.66882
37,2,0,0,2,0,0,0,1,0,2,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1358340.0,594423.385236
38,8,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4736220.0,2074379.47541
40,2,0,0,2,2,0,8,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42780.0,1332746.80821
47,0,0,0,3,2,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477240.0,1045881.64889
52,0,0,0,0,1,0,0,2,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393240.0,2109612.73196
60,0,0,0,4,1,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44640.0,195543.293475
67,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406940.0,2973296.60906
78,2,2,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331960.0,3260272.43775
9,0,0,0,6,0,0,4,2,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128400.0,1653658.58377
93,0,0,2,0,0,0,0,0,2,0,6,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1382880.0,1694629.50081
