,id,timestamp,state,resource,next_state,next_time,next_dur,elapsed_time,total_time,remaining_time,history
37,1,1326823260,7,10,7,1326823260,0,46800,1447140,1400340,7_8_7_8_7_7
38,1,1326823260,7,10,7,1326836580,13320,46800,1447140,1400340,7_8_7_8_7_7_7
39,1,1326836580,7,10,7,1326836940,360,60120,1447140,1387020,7_8_7_8_7_7_7_7
40,1,1326836940,7,11,7,1326861120,24180,60480,1447140,1386660,7_8_7_8_7_7_7_7_7
41,1,1326861120,7,11,7,1326862740,1620,84660,1447140,1362480,7_8_7_8_7_7_7_7_7_7
42,1,1326862740,7,8,7,1326864240,1500,86280,1447140,1360860,7_8_7_8_7_7_7_7_7_7_7
43,1,1326864240,7,8,7,1326897180,32940,87780,1447140,1359360,7_8_7_8_7_7_7_7_7_7_7_7
44,1,1326897180,7,10,7,1326902100,4920,120720,1447140,1326420,7_8_7_8_7_7_7_7_7_7_7_7_7
45,1,1326902100,7,10,7,1326902220,120,125640,1447140,1321500,7_8_7_8_7_7_7_7_7_7_7_7_7_7
46,1,1326902220,7,10,7,1326909840,7620,125760,1447140,1321380,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7
47,1,1326909840,7,10,7,1326910200,360,133380,1447140,1313760,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7
48,1,1326910200,7,11,7,1326947340,37140,133740,1447140,1313400,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7
49,1,1326947340,7,11,7,1326982320,34980,170880,1447140,1276260,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7
50,1,1326982320,7,10,7,1326989340,7020,205860,1447140,1241280,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
51,1,1326989340,7,10,7,1326989400,60,212880,1447140,1234260,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
52,1,1326989400,7,10,7,1326996480,7080,212940,1447140,1234200,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
53,1,1326996480,7,10,7,1326996540,60,220020,1447140,1227120,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
54,1,1326996540,7,11,7,1327029000,32460,220080,1447140,1227060,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
55,1,1327029000,7,11,7,1327192920,163920,252540,1447140,1194600,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
56,1,1327192920,7,12,7,1327206840,13920,416460,1447140,1030680,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
57,1,1327206840,7,12,7,1327208400,1560,430380,1447140,1016760,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
58,1,1327208400,7,8,7,1327209180,780,431940,1447140,1015200,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
59,1,1327209180,7,8,7,1327215720,6540,432720,1447140,1014420,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
60,1,1327215720,7,8,7,1327247220,31500,439260,1447140,1007880,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
61,1,1327247220,7,8,8,1327298040,50820,470760,1447140,976380,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7
62,1,1327298040,8,9,8,1327307160,9120,521580,1447140,925560,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8
63,1,1327307160,8,9,2,1327476660,169500,530700,1447140,916440,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8
64,1,1327476660,2,11,2,1327481820,5160,700200,1447140,746940,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2
65,1,1327481820,2,11,2,1327482000,180,705360,1447140,741780,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2
66,1,1327482000,2,4,2,1327488840,6840,705540,1447140,741600,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2
67,1,1327488840,2,4,2,1327490520,1680,712380,1447140,734760,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2
68,1,1327490520,2,4,2,1327493340,2820,714060,1447140,733080,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2
69,1,1327493340,2,4,9,1327653000,159660,716880,1447140,730260,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2
70,1,1327653000,9,3,9,1327662000,9000,876540,1447140,570600,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9
71,1,1327662000,9,3,9,1327817340,155340,885540,1447140,561600,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9
72,1,1327817340,9,3,9,1327842360,25020,1040880,1447140,406260,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9_9
73,1,1327842360,9,3,9,1327929540,87180,1065900,1447140,381240,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9_9_9
74,1,1327929540,9,3,9,1327935540,6000,1153080,1447140,294060,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9_9_9_9
75,1,1327935540,9,3,5,1328179080,243540,1159080,1447140,288060,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9_9_9_9_9
76,1,1328179080,5,9,5,1328184960,5880,1402620,1447140,44520,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9_9_9_9_9_5
77,1,1328184960,5,9,6,1328220000,35040,1408500,1447140,38640,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9_9_9_9_9_5_5
78,1,1328220000,6,7,6,1328223600,3600,1443540,1447140,3600,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9_9_9_9_9_5_5_6
79,1,1328223600,6,7,99,1328223600,0,1447140,1447140,0,7_8_7_8_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_8_8_2_2_2_2_2_2_9_9_9_9_9_9_5_5_6_6
80,2,1329750540,10,13,10,1329753420,2880,0,2555640,2555640,10
81,2,1329753420,10,13,10,1329771420,18000,2880,2555640,2552760,10_10
82,2,1329771420,10,14,10,1329785820,14400,20880,2555640,2534760,10_10_10
83,2,1329785820,10,14,10,1329799500,13680,35280,2555640,2520360,10_10_10_10
84,2,1329799500,10,13,10,1329814980,15480,48960,2555640,2506680,10_10_10_10_10
85,2,1329814980,10,13,10,1329815040,60,64440,2555640,2491200,10_10_10_10_10_10
86,2,1329815040,10,13,10,1329818880,3840,64500,2555640,2491140,10_10_10_10_10_10_10
87,2,1329818880,10,13,1,1329914880,96000,68340,2555640,2487300,10_10_10_10_10_10_10_10
88,2,1329914880,1,9,1,1329916200,1320,164340,2555640,2391300,10_10_10_10_10_10_10_10_1
89,2,1329916200,1,9,2,1331456700,1540500,165660,2555640,2389980,10_10_10_10_10_10_10_10_1_1
90,2,1331456700,2,3,2,1331456760,60,1706160,2555640,849480,10_10_10_10_10_10_10_10_1_1_2
91,2,1331456760,2,3,9,1331461380,4620,1706220,2555640,849420,10_10_10_10_10_10_10_10_1_1_2_2
92,2,1331461380,9,3,9,1331462700,1320,1710840,2555640,844800,10_10_10_10_10_10_10_10_1_1_2_2_9
93,2,1331462700,9,3,3,1331462760,60,1712160,2555640,843480,10_10_10_10_10_10_10_10_1_1_2_2_9_9
94,2,1331462760,3,4,3,1331464680,1920,1712220,2555640,843420,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3
95,2,1331464680,3,4,4,1331627640,162960,1714140,2555640,841500,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3
96,2,1331627640,4,5,4,1331628060,420,1877100,2555640,678540,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4
97,2,1331628060,4,5,4,1331628060,0,1877520,2555640,678120,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4
98,2,1331628060,4,5,4,1331644320,16260,1877520,2555640,678120,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4
99,2,1331644320,4,5,11,1331890200,245880,1893780,2555640,661860,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4_4
100,2,1331890200,11,15,11,1331894400,4200,2139660,2555640,415980,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4_4_11
101,2,1331894400,11,15,5,1332148860,254460,2143860,2555640,411780,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4_4_11_11
102,2,1332148860,5,9,5,1332158760,9900,2398320,2555640,157320,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4_4_11_11_5
103,2,1332158760,5,9,6,1332280800,122040,2408220,2555640,147420,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4_4_11_11_5_5
104,2,1332280800,6,7,6,1332284400,3600,2530260,2555640,25380,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4_4_11_11_5_5_6
105,2,1332284400,6,7,5,1332306120,21720,2533860,2555640,21780,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4_4_11_11_5_5_6_6
106,2,1332306120,5,9,5,1332306180,60,2555580,2555640,60,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4_4_11_11_5_5_6_6_5
107,2,1332306180,5,9,99,1332306180,0,2555640,2555640,0,10_10_10_10_10_10_10_10_1_1_2_2_9_9_3_3_4_4_4_4_11_11_5_5_6_6_5_5
108,3,1331657220,12,13,12,1331661780,4560,0,1055580,1055580,12
109,3,1331661780,12,13,10,1331663880,2100,4560,1055580,1051020,12_12
110,3,1331663880,10,13,10,1331672580,8700,6660,1055580,1048920,12_12_10
111,3,1331672580,10,13,10,1331672640,60,15360,1055580,1040220,12_12_10_10
112,3,1331672640,10,13,10,1331675340,2700,15420,1055580,1040160,12_12_10_10_10
113,3,1331675340,10,13,10,1331675400,60,18120,1055580,1037460,12_12_10_10_10_10
114,3,1331675400,10,13,10,1331679960,4560,18180,1055580,1037400,12_12_10_10_10_10_10
115,3,1331679960,10,13,10,1331679960,0,22740,1055580,1032840,12_12_10_10_10_10_10_10
116,3,1331679960,10,11,10,1331699280,19320,22740,1055580,1032840,12_12_10_10_10_10_10_10_10
117,3,1331699280,10,11,10,1331701320,2040,42060,1055580,1013520,12_12_10_10_10_10_10_10_10_10
118,3,1331701320,10,16,10,1331704080,2760,44100,1055580,1011480,12_12_10_10_10_10_10_10_10_10_10
119,3,1331704080,10,16,10,1331704140,60,46860,1055580,1008720,12_12_10_10_10_10_10_10_10_10_10_10
120,3,1331704140,10,16,10,1331716200,12060,46920,1055580,1008660,12_12_10_10_10_10_10_10_10_10_10_10_10
121,3,1331716200,10,16,10,1331716260,60,58980,1055580,996600,12_12_10_10_10_10_10_10_10_10_10_10_10_10
122,3,1331716260,10,16,10,1331724600,8340,59040,1055580,996540,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10
123,3,1331724600,10,16,1,1331724780,180,67380,1055580,988200,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10
124,3,1331724780,1,9,1,1331729280,4500,67560,1055580,988020,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1
125,3,1331729280,1,9,9,1331798100,68820,72060,1055580,983520,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1
126,3,1331798100,9,3,9,1331801700,3600,140880,1055580,914700,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9
127,3,1331801700,9,3,3,1332493200,691500,144480,1055580,911100,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9
128,3,1332493200,3,3,3,1332499200,6000,835980,1055580,219600,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3
129,3,1332499200,3,3,13,1332620100,120900,841980,1055580,213600,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3
130,3,1332620100,13,17,13,1332625500,5400,962880,1055580,92700,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13
131,3,1332625500,13,17,13,1332625500,0,968280,1055580,87300,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13
132,3,1332625500,13,17,13,1332647100,21600,968280,1055580,87300,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13
133,3,1332647100,13,17,5,1332647400,300,989880,1055580,65700,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13_13
134,3,1332647400,5,9,3,1332658800,11400,990180,1055580,65400,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13_13_5
135,3,1332658800,3,3,3,1332662400,3600,1001580,1055580,54000,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13_13_5_3
136,3,1332662400,3,3,2,1332663300,900,1005180,1055580,50400,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13_13_5_3_3
137,3,1332663300,2,3,2,1332664140,840,1006080,1055580,49500,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13_13_5_3_3_2
138,3,1332664140,2,3,5,1332664260,120,1006920,1055580,48660,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13_13_5_3_3_2_2
139,3,1332664260,5,9,6,1332709200,44940,1007040,1055580,48540,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13_13_5_3_3_2_2_5
140,3,1332709200,6,7,6,1332712800,3600,1051980,1055580,3600,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13_13_5_3_3_2_2_5_6
141,3,1332712800,6,7,99,1332712800,0,1055580,1055580,0,12_12_10_10_10_10_10_10_10_10_10_10_10_10_10_10_1_1_9_9_3_3_13_13_13_13_5_3_3_2_2_5_6_6
142,4,1330353600,10,13,10,1330369740,16140,0,1326000,1326000,10
143,4,1330369740,10,13,10,1330371960,2220,16140,1326000,1309860,10_10
144,4,1330371960,10,13,10,1330384980,13020,18360,1326000,1307640,10_10_10
145,4,1330384980,10,13,10,1330419600,34620,31380,1326000,1294620,10_10_10_10
146,4,1330419600,10,16,10,1330428360,8760,66000,1326000,1260000,10_10_10_10_10
147,4,1330428360,10,16,10,1330431600,3240,74760,1326000,1251240,10_10_10_10_10_10
148,4,1330431600,10,16,1,1330432500,900,78000,1326000,1248000,10_10_10_10_10_10_10
149,4,1330432500,1,18,1,1330435500,3000,78900,1326000,1247100,10_10_10_10_10_10_10_1
150,4,1330435500,1,18,10,1330438320,2820,81900,1326000,1244100,10_10_10_10_10_10_10_1_1
151,4,1330438320,10,16,10,1330438320,0,84720,1326000,1241280,10_10_10_10_10_10_10_1_1_10
152,4,1330438320,10,16,10,1330444560,6240,84720,1326000,1241280,10_10_10_10_10_10_10_1_1_10_10
153,4,1330444560,10,16,10,1330457280,12720,90960,1326000,1235040,10_10_10_10_10_10_10_1_1_10_10_10
154,4,1330457280,10,13,10,1330471740,14460,103680,1326000,1222320,10_10_10_10_10_10_10_1_1_10_10_10_10
155,4,1330471740,10,13,10,1330471800,60,118140,1326000,1207860,10_10_10_10_10_10_10_1_1_10_10_10_10_10
156,4,1330471800,10,11,10,1330482660,10860,118200,1326000,1207800,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10
157,4,1330482660,10,11,10,1330493520,10860,129060,1326000,1196940,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10
158,4,1330493520,10,16,10,1330506300,12780,139920,1326000,1186080,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10
159,4,1330506300,10,16,10,1330506300,0,152700,1326000,1173300,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10
160,4,1330506300,10,16,1,1330520400,14100,152700,1326000,1173300,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10
161,4,1330520400,1,18,10,1330524000,3600,166800,1326000,1159200,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1
162,4,1330524000,10,16,1,1330524000,0,170400,1326000,1155600,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10
163,4,1330524000,1,18,10,1330524000,0,170400,1326000,1155600,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1
164,4,1330524000,10,16,1,1330524240,240,170400,1326000,1155600,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10
165,4,1330524240,1,18,1,1330526160,1920,170640,1326000,1155360,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1
166,4,1330526160,1,18,10,1330528740,2580,172560,1326000,1153440,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1
167,4,1330528740,10,16,10,1330528800,60,175140,1326000,1150860,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10
168,4,1330528800,10,16,10,1330530480,1680,175200,1326000,1150800,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10
169,4,1330530480,10,16,10,1330547220,16740,176880,1326000,1149120,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10
170,4,1330547220,10,13,10,1330553460,6240,193620,1326000,1132380,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10
171,4,1330553460,10,13,1,1330587000,33540,199860,1326000,1126140,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10
172,4,1330587000,1,18,1,1330591740,4740,233400,1326000,1092600,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1
173,4,1330591740,1,18,1,1330984800,393060,238140,1326000,1087860,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1
174,4,1330984800,1,18,1,1330989300,4500,631200,1326000,694800,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1
175,4,1330989300,1,18,2,1331206320,217020,635700,1326000,690300,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1
176,4,1331206320,2,3,2,1331210460,4140,852720,1326000,473280,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2
177,4,1331210460,2,3,3,1331244000,33540,856860,1326000,469140,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2
178,4,1331244000,3,4,3,1331248500,4500,890400,1326000,435600,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3
179,4,1331248500,3,4,3,1331451480,202980,894900,1326000,431100,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3_3
180,4,1331451480,3,3,3,1331456640,5160,1097880,1326000,228120,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3_3_3
181,4,1331456640,3,3,14,1331486700,30060,1103040,1326000,222960,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3_3_3_3
182,4,1331486700,14,17,14,1331488800,2100,1133100,1326000,192900,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3_3_3_3_14
183,4,1331488800,14,17,14,1331488800,0,1135200,1326000,190800,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3_3_3_3_14_14
184,4,1331488800,14,17,14,1331502000,13200,1135200,1326000,190800,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3_3_3_3_14_14_14
185,4,1331502000,14,17,4,1331528580,26580,1148400,1326000,177600,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3_3_3_3_14_14_14_14
186,4,1331528580,4,5,15,1331531400,2820,1174980,1326000,151020,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3_3_3_3_14_14_14_14_4
187,4,1331531400,15,18,4,1331532120,720,1177800,1326000,148200,10_10_10_10_10_10_10_1_1_10_10_10_10_10_10_10_10_10_10_1_10_1_10_1_1_10_10_10_10_10_1_1_1_1_2_2_3_3_3_3_14_14_14_14_4_15
