Id,concept:name_1,lifecycle:transition_1,org:resource_1,Activity_1,Resource_1,Work_Order_Qty_1,Part_Desc__1,Worker_ID_1,Report_Type_1,Qty_Completed_1,Qty_Rejected_1,Qty_for_MRB_1,concept:name_2,lifecycle:transition_2,org:resource_2,Activity_2,Resource_2,Work_Order_Qty_2,Part_Desc__2,Worker_ID_2,Report_Type_2,Qty_Completed_2,Qty_Rejected_2,Qty_for_MRB_2,concept:name_3,lifecycle:transition_3,org:resource_3,Activity_3,Resource_3,Work_Order_Qty_3,Part_Desc__3,Worker_ID_3,Report_Type_3,Qty_Completed_3,Qty_Rejected_3,Qty_for_MRB_3,concept:name_4,lifecycle:transition_4,org:resource_4,Activity_4,Resource_4,Work_Order_Qty_4,Part_Desc__4,Worker_ID_4,Report_Type_4,Qty_Completed_4,Qty_Rejected_4,Qty_for_MRB_4,concept:name_5,lifecycle:transition_5,org:resource_5,Activity_5,Resource_5,Work_Order_Qty_5,Part_Desc__5,Worker_ID_5,Report_Type_5,Qty_Completed_5,Qty_Rejected_5,Qty_for_MRB_5,concept:name_6,lifecycle:transition_6,org:resource_6,Activity_6,Resource_6,Work_Order_Qty_6,Part_Desc__6,Worker_ID_6,Report_Type_6,Qty_Completed_6,Qty_Rejected_6,Qty_for_MRB_6,concept:name_7,lifecycle:transition_7,org:resource_7,Activity_7,Resource_7,Work_Order_Qty_7,Part_Desc__7,Worker_ID_7,Report_Type_7,Qty_Completed_7,Qty_Rejected_7,Qty_for_MRB_7,concept:name_8,lifecycle:transition_8,org:resource_8,Activity_8,Resource_8,Work_Order_Qty_8,Part_Desc__8,Worker_ID_8,Report_Type_8,Qty_Completed_8,Qty_Rejected_8,Qty_for_MRB_8,concept:name_9,lifecycle:transition_9,org:resource_9,Activity_9,Resource_9,Work_Order_Qty_9,Part_Desc__9,Worker_ID_9,Report_Type_9,Qty_Completed_9,Qty_Rejected_9,Qty_for_MRB_9,concept:name_10,lifecycle:transition_10,org:resource_10,Activity_10,Resource_10,Work_Order_Qty_10,Part_Desc__10,Worker_ID_10,Report_Type_10,Qty_Completed_10,Qty_Rejected_10,Qty_for_MRB_10,concept:name_11,lifecycle:transition_11,org:resource_11,Activity_11,Resource_11,Work_Order_Qty_11,Part_Desc__11,Worker_ID_11,Report_Type_11,Qty_Completed_11,Qty_Rejected_11,Qty_for_MRB_11,concept:name_12,lifecycle:transition_12,org:resource_12,Activity_12,Resource_12,Work_Order_Qty_12,Part_Desc__12,Worker_ID_12,Report_Type_12,Qty_Completed_12,Qty_Rejected_12,Qty_for_MRB_12,concept:name_13,lifecycle:transition_13,org:resource_13,Activity_13,Resource_13,Work_Order_Qty_13,Part_Desc__13,Worker_ID_13,Report_Type_13,Qty_Completed_13,Qty_Rejected_13,Qty_for_MRB_13,concept:name_14,lifecycle:transition_14,org:resource_14,Activity_14,Resource_14,Work_Order_Qty_14,Part_Desc__14,Worker_ID_14,Report_Type_14,Qty_Completed_14,Qty_Rejected_14,Qty_for_MRB_14,remainingTime,prediction
219,0,1,20,0,3,79,5,20,6,61,7,7,0,13,20,0,3,79,5,20,6,61,7,7,0,1,20,0,3,79,5,20,6,61,7,7,0,13,20,0,3,79,5,20,6,61,7,7,119,1,120,119,121,79,5,120,11,7,7,7,119,13,120,119,121,79,5,120,11,7,7,7,119,1,151,119,121,79,5,151,11,7,7,7,119,13,151,119,121,79,5,151,11,7,7,7,119,1,120,119,121,79,5,120,11,12,7,7,119,13,120,119,121,79,5,120,11,12,7,7,119,1,120,119,121,79,5,120,6,61,7,7,119,13,120,119,121,79,5,120,6,61,7,7,119,1,154,119,121,79,5,154,6,55,7,7,119,13,154,119,121,79,5,154,6,55,7,7,675660.0,673162.875
231,0,1,20,0,3,89,5,20,6,74,7,7,0,13,20,0,3,89,5,20,6,74,7,7,119,1,120,119,121,89,5,120,11,12,7,7,119,13,120,119,121,89,5,120,11,12,7,7,119,1,120,119,121,89,5,120,6,67,7,7,119,13,120,119,121,89,5,120,6,67,7,7,119,1,151,119,121,89,5,151,6,4,7,7,119,1,60,119,121,89,5,60,6,103,7,7,119,13,151,119,121,89,5,151,6,4,7,7,119,13,60,119,121,89,5,60,6,103,7,7,175,1,16,175,18,89,5,16,6,7,7,7,175,13,16,175,18,89,5,16,6,7,7,7,175,1,16,175,18,89,5,16,6,7,7,7,175,13,16,175,18,89,5,16,6,7,7,7,403320.0,290827.59375
241,75,1,86,75,76,66,38,86,11,7,7,7,75,13,86,75,76,66,38,86,11,7,7,7,75,1,86,75,76,66,38,86,11,7,7,7,75,13,86,75,76,66,38,86,11,7,7,7,75,1,14,75,76,66,38,14,11,12,7,7,75,13,14,75,76,66,38,14,11,12,7,7,17,1,52,17,18,66,38,52,6,7,12,7,75,1,32,75,76,66,38,32,11,12,7,7,17,13,52,17,18,66,38,52,6,7,12,7,75,13,32,75,76,66,38,32,11,12,7,7,75,1,32,75,76,66,38,32,6,55,7,7,75,13,32,75,76,66,38,32,6,55,7,7,17,1,52,17,18,66,38,52,6,61,7,7,17,13,52,17,18,66,38,52,6,61,7,7,231600.0,1038626.4375
244,0,1,60,0,3,108,5,60,6,67,7,7,0,13,60,0,3,108,5,60,6,67,7,7,0,1,60,0,3,108,5,60,6,50,7,7,0,13,60,0,3,108,5,60,6,50,7,7,106,1,60,106,107,108,5,60,11,7,7,7,106,13,60,106,107,108,5,60,11,7,7,7,106,1,60,106,107,108,5,60,6,7,7,7,106,13,60,106,107,108,5,60,6,7,7,7,106,1,60,106,107,108,5,60,6,12,7,7,59,1,52,59,18,108,5,52,6,7,7,7,106,13,60,106,107,108,5,60,6,12,7,7,106,1,60,106,107,108,5,60,49,7,7,7,106,13,60,106,107,108,5,60,49,7,7,7,106,1,60,106,107,108,5,60,6,34,7,7,303720.0,358165.53125
248,23,1,28,23,25,51,47,28,11,12,7,7,23,13,28,23,25,51,47,28,11,12,7,7,23,1,28,23,25,51,47,28,6,42,7,7,23,13,28,23,25,51,47,28,6,42,7,7,23,1,71,23,25,51,47,71,6,66,7,7,23,13,71,23,25,51,47,71,6,66,7,7,0,1,2,0,3,51,47,2,6,7,7,7,0,13,2,0,3,51,47,2,6,7,7,7,17,1,81,17,18,51,47,81,6,51,7,7,17,13,81,17,18,51,47,81,6,51,7,7,21,1,20,21,22,51,47,20,6,51,7,7,21,13,20,21,22,51,47,20,6,51,7,7,35,1,20,35,36,51,47,20,6,4,7,7,35,1,20,35,36,51,47,20,6,55,7,7,669000.0,551354.9375
253,23,1,71,23,25,66,227,71,11,12,7,7,23,13,71,23,25,66,227,71,11,12,7,7,23,1,71,23,25,66,227,71,6,67,7,7,23,13,71,23,25,66,227,71,6,67,7,7,17,1,29,17,18,66,227,29,6,7,7,7,23,1,28,23,25,66,227,28,6,63,7,7,17,13,29,17,18,66,227,29,6,7,7,7,17,1,29,17,18,66,227,29,6,61,12,7,23,13,28,23,25,66,227,28,6,63,7,7,17,13,29,17,18,66,227,29,6,61,12,7,21,1,20,21,22,66,227,20,6,61,7,7,21,13,20,21,22,66,227,20,6,61,7,7,0,1,20,0,3,66,227,20,6,7,7,7,0,1,20,0,3,66,227,20,6,61,7,7,478860.0,497078.6875
272,23,1,28,23,25,89,27,28,11,7,7,7,23,13,28,23,25,89,27,28,11,7,7,7,23,1,71,23,25,89,27,71,11,12,7,7,23,13,71,23,25,89,27,71,11,12,7,7,23,1,71,23,25,89,27,71,6,66,7,7,23,13,71,23,25,89,27,71,6,66,7,7,23,1,28,23,25,89,27,28,6,50,7,7,17,1,29,17,18,89,27,29,6,37,67,7,23,13,28,23,25,89,27,28,6,50,7,7,17,13,29,17,18,89,27,29,6,37,67,7,35,1,20,35,36,89,27,20,6,37,7,7,35,13,20,35,36,89,27,20,6,37,7,7,17,1,29,17,18,89,27,29,6,7,7,7,21,1,20,21,22,89,27,20,6,37,7,7,343620.0,229975.625
36,109,1,43,109,110,89,5,43,11,7,7,7,109,13,43,109,110,89,5,43,11,7,7,7,109,1,86,109,110,89,5,86,11,12,7,7,109,13,86,109,110,89,5,86,11,12,7,7,9,1,8,9,10,89,5,8,11,7,7,7,109,1,8,109,110,89,5,8,11,7,7,7,9,13,8,9,10,89,5,8,11,7,7,7,109,13,8,109,110,89,5,8,11,7,7,7,17,1,81,17,18,89,5,81,6,7,7,7,109,1,43,109,110,89,5,43,11,7,7,7,17,13,81,17,18,89,5,81,6,7,7,7,109,13,43,109,110,89,5,43,11,7,7,7,109,1,43,109,110,89,5,43,11,12,7,7,109,13,43,109,110,89,5,43,11,12,7,7,1453080.0,343333.1875
45,75,1,32,75,76,61,27,32,11,12,7,7,75,13,32,75,76,61,27,32,11,12,7,7,75,1,43,75,76,61,27,43,11,12,7,7,75,13,43,75,76,61,27,43,11,12,7,7,75,1,43,75,76,61,27,43,6,63,7,7,75,13,43,75,76,61,27,43,6,63,7,7,17,1,29,17,18,61,27,29,6,7,7,7,17,13,29,17,18,61,27,29,6,7,7,7,246,1,45,246,41,61,27,45,6,7,7,7,246,13,45,246,41,61,27,45,6,7,7,7,17,1,29,17,18,61,27,29,6,4,7,7,17,1,29,17,18,61,27,29,6,7,108,7,17,13,29,17,18,61,27,29,6,7,108,7,17,13,29,17,18,61,27,29,6,4,7,7,0.0,388322.28125
52,40,1,45,40,41,229,38,45,6,63,7,7,40,13,45,40,41,229,38,45,6,63,7,7,40,1,39,40,41,229,38,39,11,7,7,7,40,13,39,40,41,229,38,39,11,7,7,7,40,1,39,40,41,229,38,39,49,7,7,7,40,13,39,40,41,229,38,39,49,7,7,7,40,1,39,40,41,229,38,39,11,7,7,7,40,13,39,40,41,229,38,39,11,7,7,7,40,1,39,40,41,229,38,39,11,12,7,7,40,13,39,40,41,229,38,39,11,12,7,7,40,1,39,40,41,229,38,39,49,7,7,7,40,13,39,40,41,229,38,39,49,7,7,7,40,1,39,40,41,229,38,39,6,248,7,7,40,13,39,40,41,229,38,39,6,248,7,7,543480.0,917645.75
56,123,1,39,123,41,51,27,39,49,7,7,7,123,13,39,123,41,51,27,39,49,7,7,7,123,1,45,123,41,51,27,45,11,7,7,7,56,1,57,56,56,51,27,57,6,51,7,7,56,13,57,56,56,51,27,57,6,51,7,7,123,13,45,123,41,51,27,45,11,7,7,7,123,1,45,123,41,51,27,45,6,51,7,7,123,13,45,123,41,51,27,45,6,51,7,7,30,1,29,30,18,51,27,29,6,51,7,7,30,13,29,30,18,51,27,29,6,51,7,7,0,1,20,0,3,51,27,20,6,51,7,7,0,13,20,0,3,51,27,20,6,51,7,7,21,1,20,21,22,51,27,20,6,51,7,7,59,1,29,59,18,51,27,29,6,51,7,7,2940.0,319013.34375
59,75,1,32,75,76,4,38,32,11,67,7,7,75,13,32,75,76,4,38,32,11,67,7,7,75,1,86,75,76,4,38,86,6,42,7,7,75,13,86,75,76,4,38,86,6,42,7,7,75,1,43,75,76,4,38,43,6,12,7,7,75,13,43,75,76,4,38,43,6,12,7,7,17,1,29,17,18,4,38,29,6,42,7,7,17,13,29,17,18,4,38,29,6,42,7,7,21,1,90,21,22,4,38,90,6,42,7,7,21,13,90,21,22,4,38,90,6,42,7,7,0,1,251,0,3,4,38,251,6,42,7,7,0,13,251,0,3,4,38,251,6,42,7,7,56,1,57,56,56,4,38,57,6,42,7,7,56,13,57,56,56,4,38,57,6,42,7,7,131580.0,210534.125
64,109,1,86,109,110,256,5,86,11,67,7,7,109,13,86,109,110,256,5,86,11,67,7,7,109,1,8,109,110,256,5,8,6,33,7,7,109,13,8,109,110,256,5,8,6,33,7,7,109,1,43,109,110,256,5,43,6,79,7,7,109,13,43,109,110,256,5,43,6,79,7,7,109,1,8,109,110,256,5,8,6,53,7,7,109,13,8,109,110,256,5,8,6,53,7,7,109,1,8,109,110,256,5,8,6,103,7,7,109,13,8,109,110,256,5,8,6,103,7,7,109,1,86,109,110,256,5,86,6,93,7,7,109,13,86,109,110,256,5,86,6,93,7,7,109,1,43,109,110,256,5,43,6,7,7,7,109,13,43,109,110,256,5,43,6,7,7,7,36120.0,418163.3125
82,109,1,86,109,110,162,5,86,11,12,7,7,109,13,86,109,110,162,5,86,11,12,7,7,109,1,86,109,110,162,5,86,6,7,7,7,109,13,86,109,110,162,5,86,6,7,7,7,109,1,43,109,110,162,5,43,11,12,7,7,109,13,43,109,110,162,5,43,11,12,7,7,109,1,43,109,110,162,5,43,6,69,7,7,109,13,43,109,110,162,5,43,6,69,7,7,17,1,52,17,18,162,5,52,6,69,67,7,17,13,52,17,18,162,5,52,6,69,67,7,21,1,20,21,22,162,5,20,6,69,7,7,21,13,20,21,22,162,5,20,6,69,7,7,242,1,2,242,36,162,5,2,6,7,7,7,242,13,2,242,36,162,5,2,6,7,7,7,304560.0,341645.25
84,40,1,39,40,41,61,125,39,11,12,7,7,40,13,39,40,41,61,125,39,11,12,7,7,40,1,39,40,41,61,125,39,6,93,7,7,40,13,39,40,41,61,125,39,6,93,7,7,40,1,39,40,41,61,125,39,6,7,7,7,40,13,39,40,41,61,125,39,6,7,7,7,40,1,39,40,41,61,125,39,6,67,7,7,40,13,39,40,41,61,125,39,6,67,7,7,40,1,39,40,41,61,125,39,11,12,7,7,40,13,39,40,41,61,125,39,11,12,7,7,17,1,29,17,18,61,125,29,6,7,7,7,17,13,29,17,18,61,125,29,6,7,7,7,40,1,45,40,41,61,125,45,6,55,7,7,40,13,45,40,41,61,125,45,6,55,7,7,844080.0,549722.0
86,75,1,32,75,76,250,38,32,11,7,7,7,75,13,32,75,76,250,38,32,11,7,7,7,75,1,90,75,76,250,38,90,11,34,7,7,75,13,90,75,76,250,38,90,11,34,7,7,75,1,43,75,76,250,38,43,6,34,7,7,75,13,43,75,76,250,38,43,6,34,7,7,75,1,32,75,76,250,38,32,6,182,7,7,75,13,32,75,76,250,38,32,6,182,7,7,75,1,90,75,76,250,38,90,6,4,7,7,75,13,90,75,76,250,38,90,6,4,7,7,75,1,90,75,76,250,38,90,6,12,7,7,75,13,90,75,76,250,38,90,6,12,7,7,17,1,52,17,18,250,38,52,6,4,7,7,17,13,52,17,18,250,38,52,6,4,7,7,72420.0,480036.5
199,0,1,2,0,3,170,5,2,6,7,7,7,0,13,2,0,3,170,5,2,6,7,7,7,0,1,20,0,3,170,5,20,6,80,7,7,0,1,2,0,3,170,5,2,6,7,7,7,0,13,2,0,3,170,5,2,6,7,7,7,0,1,2,0,3,170,5,2,6,7,7,7,0,13,20,0,3,170,5,20,6,80,7,7,0,1,20,0,3,170,5,20,6,7,7,7,0,13,20,0,3,170,5,20,6,7,7,7,119,1,154,119,121,170,5,154,11,7,7,7,0,13,2,0,3,170,5,2,6,7,7,7,119,13,154,119,121,170,5,154,11,7,7,7,119,1,154,119,121,170,5,154,11,7,7,7,119,13,154,119,121,170,5,154,11,7,7,7,7487820.0,6963114.5
259,70,1,71,70,72,232,145,71,11,7,7,7,70,13,71,70,72,232,145,71,11,7,7,7,70,1,71,70,72,232,145,71,6,67,7,7,70,13,71,70,72,232,145,71,6,67,7,7,70,1,24,70,72,232,145,24,6,37,7,7,70,13,24,70,72,232,145,24,6,37,7,7,70,1,32,70,72,232,145,32,6,31,7,7,70,13,32,70,72,232,145,32,6,31,7,7,70,1,71,70,72,232,145,71,6,34,7,7,70,13,71,70,72,232,145,71,6,34,7,7,70,1,24,70,72,232,145,24,11,12,7,7,70,13,24,70,72,232,145,24,11,12,7,7,70,1,24,70,72,232,145,24,6,12,7,7,70,13,24,70,72,232,145,24,6,12,7,7,6065700.0,5742315.5
271,109,1,8,109,110,147,5,8,11,7,7,7,109,1,8,109,110,147,5,8,11,7,7,7,109,13,8,109,110,147,5,8,11,7,7,7,109,13,8,109,110,147,5,8,11,7,7,7,109,1,8,109,110,147,5,8,6,92,7,7,109,13,8,109,110,147,5,8,6,92,7,7,109,1,86,109,110,147,5,86,49,7,7,7,17,1,81,17,18,147,5,81,6,7,7,7,109,13,86,109,110,147,5,86,49,7,7,7,17,13,81,17,18,147,5,81,6,7,7,7,109,1,8,109,110,147,5,8,6,58,7,7,17,1,81,17,18,147,5,81,6,108,34,7,17,13,81,17,18,147,5,81,6,108,34,7,109,13,8,109,110,147,5,8,6,58,7,7,6545100.0,6354667.5
110,75,1,32,75,76,77,38,32,11,12,7,7,75,13,32,75,76,77,38,32,11,12,7,7,75,1,43,75,76,77,38,43,11,50,7,7,17,1,16,17,18,77,38,16,6,7,7,7,17,13,16,17,18,77,38,16,6,7,7,7,75,13,43,75,76,77,38,43,11,50,7,7,75,1,43,75,76,77,38,43,6,4,7,7,75,13,43,75,76,77,38,43,6,4,7,7,75,1,32,75,76,77,38,32,6,79,7,7,75,13,32,75,76,77,38,32,6,79,7,7,75,1,14,75,76,77,38,14,6,55,7,7,75,13,14,75,76,77,38,14,6,55,7,7,75,1,43,75,76,77,38,43,6,80,7,7,75,1,71,75,76,77,38,71,6,78,7,7,2285520.0,2576208.0
187,0,1,2,0,3,161,5,2,6,7,7,7,0,13,2,0,3,161,5,2,6,7,7,7,155,1,151,155,156,161,5,151,11,7,7,7,155,13,151,155,156,161,5,151,11,7,7,7,155,1,120,155,156,161,5,120,11,67,7,7,155,13,120,155,156,161,5,120,11,67,7,7,155,1,154,155,156,161,5,154,6,162,7,7,155,13,154,155,156,161,5,154,6,162,7,7,155,1,151,155,156,161,5,151,6,98,7,7,155,13,151,155,156,161,5,151,6,98,7,7,155,1,120,155,156,161,5,120,6,4,7,7,155,13,120,155,156,161,5,120,6,4,7,7,155,1,154,155,156,161,5,154,6,33,7,7,155,13,154,155,156,161,5,154,6,33,7,7,3954660.0,3196844.5
