Id,concept:name_1,lifecycle:transition_1,org:resource_1,Activity_1,Resource_1,Work_Order_Qty_1,Part_Desc__1,Worker_ID_1,Report_Type_1,Qty_Completed_1,Qty_Rejected_1,Qty_for_MRB_1,concept:name_2,lifecycle:transition_2,org:resource_2,Activity_2,Resource_2,Work_Order_Qty_2,Part_Desc__2,Worker_ID_2,Report_Type_2,Qty_Completed_2,Qty_Rejected_2,Qty_for_MRB_2,concept:name_3,lifecycle:transition_3,org:resource_3,Activity_3,Resource_3,Work_Order_Qty_3,Part_Desc__3,Worker_ID_3,Report_Type_3,Qty_Completed_3,Qty_Rejected_3,Qty_for_MRB_3,concept:name_4,lifecycle:transition_4,org:resource_4,Activity_4,Resource_4,Work_Order_Qty_4,Part_Desc__4,Worker_ID_4,Report_Type_4,Qty_Completed_4,Qty_Rejected_4,Qty_for_MRB_4,concept:name_5,lifecycle:transition_5,org:resource_5,Activity_5,Resource_5,Work_Order_Qty_5,Part_Desc__5,Worker_ID_5,Report_Type_5,Qty_Completed_5,Qty_Rejected_5,Qty_for_MRB_5,concept:name_6,lifecycle:transition_6,org:resource_6,Activity_6,Resource_6,Work_Order_Qty_6,Part_Desc__6,Worker_ID_6,Report_Type_6,Qty_Completed_6,Qty_Rejected_6,Qty_for_MRB_6,concept:name_7,lifecycle:transition_7,org:resource_7,Activity_7,Resource_7,Work_Order_Qty_7,Part_Desc__7,Worker_ID_7,Report_Type_7,Qty_Completed_7,Qty_Rejected_7,Qty_for_MRB_7,concept:name_8,lifecycle:transition_8,org:resource_8,Activity_8,Resource_8,Work_Order_Qty_8,Part_Desc__8,Worker_ID_8,Report_Type_8,Qty_Completed_8,Qty_Rejected_8,Qty_for_MRB_8,concept:name_9,lifecycle:transition_9,org:resource_9,Activity_9,Resource_9,Work_Order_Qty_9,Part_Desc__9,Worker_ID_9,Report_Type_9,Qty_Completed_9,Qty_Rejected_9,Qty_for_MRB_9,concept:name_10,lifecycle:transition_10,org:resource_10,Activity_10,Resource_10,Work_Order_Qty_10,Part_Desc__10,Worker_ID_10,Report_Type_10,Qty_Completed_10,Qty_Rejected_10,Qty_for_MRB_10,concept:name_11,lifecycle:transition_11,org:resource_11,Activity_11,Resource_11,Work_Order_Qty_11,Part_Desc__11,Worker_ID_11,Report_Type_11,Qty_Completed_11,Qty_Rejected_11,Qty_for_MRB_11,concept:name_12,lifecycle:transition_12,org:resource_12,Activity_12,Resource_12,Work_Order_Qty_12,Part_Desc__12,Worker_ID_12,Report_Type_12,Qty_Completed_12,Qty_Rejected_12,Qty_for_MRB_12,concept:name_13,lifecycle:transition_13,org:resource_13,Activity_13,Resource_13,Work_Order_Qty_13,Part_Desc__13,Worker_ID_13,Report_Type_13,Qty_Completed_13,Qty_Rejected_13,Qty_for_MRB_13,concept:name_14,lifecycle:transition_14,org:resource_14,Activity_14,Resource_14,Work_Order_Qty_14,Part_Desc__14,Worker_ID_14,Report_Type_14,Qty_Completed_14,Qty_Rejected_14,Qty_for_MRB_14,remainingTime,prediction
218,194,1,193,194,195,191,179,193,6,196,7,7,194,13,193,194,195,191,179,193,6,196,7,7,194,1,197,194,195,191,179,197,6,117,7,7,194,13,197,194,195,191,179,197,6,117,7,7,194,1,197,194,195,191,179,197,6,196,7,7,194,13,197,194,195,191,179,197,6,196,7,7,194,1,193,194,195,191,179,193,6,188,7,7,194,13,193,194,195,191,179,193,6,188,7,7,59,1,52,59,18,191,179,52,6,7,7,7,59,13,52,59,18,191,179,52,6,7,7,7,56,1,57,56,56,191,179,57,6,192,7,7,56,13,57,56,56,191,179,57,6,192,7,7,21,1,20,21,22,191,179,20,6,192,7,7,59,1,52,59,18,191,179,52,6,192,7,7,3000.0,-841096.40504
219,0,1,20,0,3,79,5,20,6,61,7,7,0,13,20,0,3,79,5,20,6,61,7,7,0,1,20,0,3,79,5,20,6,61,7,7,0,13,20,0,3,79,5,20,6,61,7,7,119,1,120,119,121,79,5,120,11,7,7,7,119,13,120,119,121,79,5,120,11,7,7,7,119,1,151,119,121,79,5,151,11,7,7,7,119,13,151,119,121,79,5,151,11,7,7,7,119,1,120,119,121,79,5,120,11,12,7,7,119,13,120,119,121,79,5,120,11,12,7,7,119,1,120,119,121,79,5,120,6,61,7,7,119,13,120,119,121,79,5,120,6,61,7,7,119,1,154,119,121,79,5,154,6,55,7,7,119,13,154,119,121,79,5,154,6,55,7,7,675660.0,2329473.29174
228,40,1,45,40,41,4,38,45,6,4,7,7,40,13,45,40,41,4,38,45,6,4,7,7,40,1,45,40,41,4,38,45,11,7,7,7,40,13,45,40,41,4,38,45,11,7,7,7,40,1,45,40,41,4,38,45,6,19,7,7,40,13,45,40,41,4,38,45,6,19,7,7,17,1,29,17,18,4,38,29,6,19,12,7,17,13,29,17,18,4,38,29,6,19,12,7,17,1,29,17,18,4,38,29,6,7,7,7,17,13,29,17,18,4,38,29,6,7,7,7,17,1,29,17,18,4,38,29,6,19,7,7,17,13,29,17,18,4,38,29,6,19,7,7,21,1,2,21,22,4,38,2,6,19,7,7,35,1,20,35,36,4,38,20,6,19,7,7,292500.0,534084.006209
231,0,1,20,0,3,89,5,20,6,74,7,7,0,13,20,0,3,89,5,20,6,74,7,7,119,1,120,119,121,89,5,120,11,12,7,7,119,13,120,119,121,89,5,120,11,12,7,7,119,1,120,119,121,89,5,120,6,67,7,7,119,13,120,119,121,89,5,120,6,67,7,7,119,1,151,119,121,89,5,151,6,4,7,7,119,1,60,119,121,89,5,60,6,103,7,7,119,13,151,119,121,89,5,151,6,4,7,7,119,13,60,119,121,89,5,60,6,103,7,7,175,1,16,175,18,89,5,16,6,7,7,7,175,13,16,175,18,89,5,16,6,7,7,7,175,1,16,175,18,89,5,16,6,7,7,7,175,13,16,175,18,89,5,16,6,7,7,7,403320.0,-2821138.83881
232,17,1,81,17,18,108,5,81,6,34,12,7,109,1,86,109,110,108,5,86,6,50,7,7,17,13,81,17,18,108,5,81,6,34,12,7,21,1,99,21,22,108,5,99,6,34,7,7,109,13,86,109,110,108,5,86,6,50,7,7,21,13,99,21,22,108,5,99,6,34,7,7,0,1,60,0,3,108,5,60,6,34,7,7,0,13,60,0,3,108,5,60,6,34,7,7,106,1,60,106,107,108,5,60,11,7,7,7,106,13,60,106,107,108,5,60,11,7,7,7,106,1,60,106,107,108,5,60,6,7,7,7,106,13,60,106,107,108,5,60,6,7,7,7,106,1,60,106,107,108,5,60,6,7,7,7,106,13,60,106,107,108,5,60,6,7,7,7,516900.0,1059529.95097
244,0,1,60,0,3,108,5,60,6,67,7,7,0,13,60,0,3,108,5,60,6,67,7,7,0,1,60,0,3,108,5,60,6,50,7,7,0,13,60,0,3,108,5,60,6,50,7,7,106,1,60,106,107,108,5,60,11,7,7,7,106,13,60,106,107,108,5,60,11,7,7,7,106,1,60,106,107,108,5,60,6,7,7,7,106,13,60,106,107,108,5,60,6,7,7,7,106,1,60,106,107,108,5,60,6,12,7,7,59,1,52,59,18,108,5,52,6,7,7,7,106,13,60,106,107,108,5,60,6,12,7,7,106,1,60,106,107,108,5,60,49,7,7,7,106,13,60,106,107,108,5,60,49,7,7,7,106,1,60,106,107,108,5,60,6,34,7,7,303720.0,4886402.47816
262,75,1,14,75,76,80,27,14,11,67,7,7,75,13,14,75,76,80,27,14,11,67,7,7,75,1,43,75,76,80,27,43,11,7,7,7,75,13,43,75,76,80,27,43,11,7,7,7,75,1,43,75,76,80,27,43,6,87,7,7,75,13,43,75,76,80,27,43,6,87,7,7,17,1,29,17,18,80,27,29,6,7,7,7,17,13,29,17,18,80,27,29,6,7,7,7,17,1,29,17,18,80,27,29,6,162,50,7,17,13,29,17,18,80,27,29,6,162,50,7,21,1,20,21,22,80,27,20,6,162,7,7,21,13,20,21,22,80,27,20,6,162,7,7,35,1,20,35,36,80,27,20,6,7,7,7,35,13,20,35,36,80,27,20,6,7,7,7,182640.0,16447.0168493
27,40,1,45,40,41,93,38,45,11,7,7,7,40,13,45,40,41,93,38,45,11,7,7,7,40,1,45,40,41,93,38,45,11,12,7,7,40,13,45,40,41,93,38,45,11,12,7,7,40,1,45,40,41,93,38,45,11,7,7,7,40,13,45,40,41,93,38,45,11,7,7,7,40,1,45,40,41,93,38,45,6,44,7,7,40,13,45,40,41,93,38,45,6,44,7,7,40,1,45,40,41,93,38,45,11,7,7,7,40,13,45,40,41,93,38,45,11,7,7,7,40,1,45,40,41,93,38,45,6,7,7,7,40,13,45,40,41,93,38,45,6,7,7,7,40,1,45,40,41,93,38,45,6,93,7,7,40,13,45,40,41,93,38,45,6,93,7,7,258780.0,921232.54208
277,225,1,224,225,226,50,5,224,6,50,7,7,225,13,224,225,226,50,5,224,6,50,7,7,17,1,81,17,18,50,5,81,6,50,7,7,17,13,81,17,18,50,5,81,6,50,7,7,0,1,60,0,3,50,5,60,6,50,7,7,0,13,60,0,3,50,5,60,6,50,7,7,94,1,60,94,95,50,5,60,11,7,7,7,94,13,60,94,95,50,5,60,11,7,7,7,94,1,60,94,95,50,5,60,6,7,7,7,94,13,60,94,95,50,5,60,6,7,7,7,94,1,60,94,95,50,5,60,6,50,7,7,94,13,60,94,95,50,5,60,6,50,7,7,0,1,60,0,3,50,5,60,6,50,7,7,0,13,60,0,3,50,5,60,6,50,7,7,103740.0,823862.08308
3,109,1,14,109,110,4,5,14,11,67,7,7,17,1,16,17,18,4,5,16,11,7,7,7,109,13,14,109,110,4,5,14,11,67,7,7,17,13,16,17,18,4,5,16,11,7,7,7,9,1,8,9,10,4,5,8,6,15,7,7,9,13,8,9,10,4,5,8,6,15,7,7,17,1,16,17,18,4,5,16,6,4,7,7,17,13,16,17,18,4,5,16,6,4,7,7,21,1,20,21,22,4,5,20,6,4,7,7,21,13,20,21,22,4,5,20,6,4,7,7,0,1,20,0,3,4,5,20,6,4,7,7,0,13,20,0,3,4,5,20,6,4,7,7,155,1,154,155,156,4,5,154,11,7,7,7,155,1,151,155,156,4,5,151,11,7,7,7,205200.0,3073784.75249
43,40,1,39,40,41,169,38,39,11,7,7,7,40,13,39,40,41,169,38,39,11,7,7,7,40,1,45,40,41,169,38,45,11,12,7,7,17,1,29,17,18,169,38,29,6,7,7,7,40,13,45,40,41,169,38,45,11,12,7,7,17,13,29,17,18,169,38,29,6,7,7,7,40,1,45,40,41,169,38,45,6,42,7,7,40,13,45,40,41,169,38,45,6,42,7,7,40,1,39,40,41,169,38,39,6,37,7,7,40,13,39,40,41,169,38,39,6,37,7,7,17,1,29,17,18,169,38,29,6,169,7,7,17,13,29,17,18,169,38,29,6,169,7,7,21,1,20,21,22,169,38,20,6,169,7,7,21,13,20,21,22,169,38,20,6,169,7,7,123420.0,370567.16485
82,109,1,86,109,110,162,5,86,11,12,7,7,109,13,86,109,110,162,5,86,11,12,7,7,109,1,86,109,110,162,5,86,6,7,7,7,109,13,86,109,110,162,5,86,6,7,7,7,109,1,43,109,110,162,5,43,11,12,7,7,109,13,43,109,110,162,5,43,11,12,7,7,109,1,43,109,110,162,5,43,6,69,7,7,109,13,43,109,110,162,5,43,6,69,7,7,17,1,52,17,18,162,5,52,6,69,67,7,17,13,52,17,18,162,5,52,6,69,67,7,21,1,20,21,22,162,5,20,6,69,7,7,21,13,20,21,22,162,5,20,6,69,7,7,242,1,2,242,36,162,5,2,6,7,7,7,242,13,2,242,36,162,5,2,6,7,7,7,304560.0,30477.2290312
86,75,1,32,75,76,250,38,32,11,7,7,7,75,13,32,75,76,250,38,32,11,7,7,7,75,1,90,75,76,250,38,90,11,34,7,7,75,13,90,75,76,250,38,90,11,34,7,7,75,1,43,75,76,250,38,43,6,34,7,7,75,13,43,75,76,250,38,43,6,34,7,7,75,1,32,75,76,250,38,32,6,182,7,7,75,13,32,75,76,250,38,32,6,182,7,7,75,1,90,75,76,250,38,90,6,4,7,7,75,13,90,75,76,250,38,90,6,4,7,7,75,1,90,75,76,250,38,90,6,12,7,7,75,13,90,75,76,250,38,90,6,12,7,7,17,1,52,17,18,250,38,52,6,4,7,7,17,13,52,17,18,250,38,52,6,4,7,7,72420.0,612941.081172
92,75,1,32,75,76,34,38,32,11,7,7,7,75,13,32,75,76,34,38,32,11,7,7,7,75,1,32,75,76,34,38,32,11,12,7,7,75,13,32,75,76,34,38,32,11,12,7,7,75,1,32,75,76,34,38,32,6,50,7,7,75,13,32,75,76,34,38,32,6,50,7,7,17,1,29,17,18,34,38,29,6,7,12,7,17,13,29,17,18,34,38,29,6,7,12,7,17,1,29,17,18,34,38,29,6,50,7,7,17,13,29,17,18,34,38,29,6,50,7,7,17,1,29,17,18,34,38,29,6,7,7,7,17,13,29,17,18,34,38,29,6,7,7,7,106,1,60,106,107,34,38,60,11,7,7,7,106,13,60,106,107,34,38,60,11,7,7,7,540000.0,820196.150811
109,9,1,8,9,10,64,65,8,11,7,7,7,9,1,14,9,10,64,65,14,11,67,7,7,9,13,8,9,10,64,65,8,11,7,7,7,9,13,14,9,10,64,65,14,11,67,7,7,17,1,29,17,18,64,65,29,6,68,7,7,9,1,43,9,10,64,65,43,11,12,7,7,9,13,43,9,10,64,65,43,11,12,7,7,9,1,43,9,10,64,65,43,6,69,7,7,17,13,29,17,18,64,65,29,6,68,7,7,9,13,43,9,10,64,65,43,6,69,7,7,9,1,8,9,10,64,65,8,6,66,7,7,17,1,29,17,18,64,65,29,6,7,7,7,17,13,29,17,18,64,65,29,6,7,7,7,9,13,8,9,10,64,65,8,6,66,7,7,1696740.0,8021054.92271
115,9,1,8,9,10,91,38,8,11,7,7,7,9,13,8,9,10,91,38,8,11,7,7,7,9,1,43,9,10,91,38,43,6,64,7,7,9,13,43,9,10,91,38,43,6,64,7,7,9,1,8,9,10,91,38,8,6,93,7,7,9,13,8,9,10,91,38,8,6,93,7,7,9,1,8,9,10,91,38,8,11,7,7,7,9,13,8,9,10,91,38,8,11,7,7,7,9,1,8,9,10,91,38,8,6,92,7,7,17,1,52,17,18,91,38,52,6,7,7,7,17,13,52,17,18,91,38,52,6,7,7,7,17,1,52,17,18,91,38,52,6,91,7,7,17,13,52,17,18,91,38,52,6,91,7,7,9,13,8,9,10,91,38,8,6,92,7,7,1681920.0,9085859.40298
17,123,1,39,123,143,73,97,39,11,7,7,7,123,13,39,123,143,73,97,39,11,7,7,7,123,1,39,123,143,73,97,39,11,7,7,7,123,13,39,123,143,73,97,39,11,7,7,7,123,1,39,123,143,73,97,39,49,7,7,7,123,13,39,123,143,73,97,39,49,7,7,7,123,1,39,123,143,73,97,39,6,7,7,7,123,1,149,123,143,73,97,149,6,89,7,7,123,13,39,123,143,73,97,39,6,7,7,7,123,1,39,123,143,73,97,39,6,108,7,7,123,13,39,123,143,73,97,39,6,108,7,7,123,13,149,123,143,73,97,149,6,89,7,7,123,1,148,123,143,73,97,148,6,51,7,7,123,13,148,123,143,73,97,148,6,51,7,7,2677680.0,7182887.33658
24,109,1,8,109,110,63,111,8,11,12,7,7,109,13,8,109,110,63,111,8,11,12,7,7,109,1,8,109,110,63,111,8,6,93,7,7,109,13,8,109,110,63,111,8,6,93,7,7,17,1,81,17,18,63,111,81,6,93,12,7,17,13,81,17,18,63,111,81,6,93,12,7,21,1,2,21,22,63,111,2,6,93,7,7,21,13,2,21,22,63,111,2,6,93,7,7,215,1,214,215,216,63,111,214,6,93,7,7,0,1,99,0,3,63,111,99,6,93,7,7,0,13,99,0,3,63,111,99,6,93,7,7,215,13,214,215,216,63,111,214,6,93,7,7,175,1,81,175,18,63,111,81,6,19,50,7,175,13,81,175,18,63,111,81,6,19,50,7,2804640.0,5012496.42388
25,109,1,86,109,110,63,111,86,11,34,7,7,109,13,86,109,110,63,111,86,11,34,7,7,109,1,86,109,110,63,111,86,6,19,7,7,109,13,86,109,110,63,111,86,6,19,7,7,109,1,86,109,110,63,111,86,11,7,7,7,109,13,86,109,110,63,111,86,11,7,7,7,109,1,43,109,110,63,111,43,11,12,7,7,109,13,43,109,110,63,111,43,11,12,7,7,109,1,43,109,110,63,111,43,6,42,7,7,109,13,43,109,110,63,111,43,6,42,7,7,109,1,86,109,110,63,111,86,6,108,7,7,109,13,86,109,110,63,111,86,6,108,7,7,17,1,16,17,18,63,111,16,6,63,7,7,17,13,16,17,18,63,111,16,6,63,7,7,2854200.0,7592296.26247
