Id,concept:name_1,lifecycle:transition_1,org:resource_1,Activity_1,Resource_1,Work_Order_Qty_1,Part_Desc__1,Worker_ID_1,Report_Type_1,Qty_Completed_1,Qty_Rejected_1,Qty_for_MRB_1,concept:name_2,lifecycle:transition_2,org:resource_2,Activity_2,Resource_2,Work_Order_Qty_2,Part_Desc__2,Worker_ID_2,Report_Type_2,Qty_Completed_2,Qty_Rejected_2,Qty_for_MRB_2,concept:name_3,lifecycle:transition_3,org:resource_3,Activity_3,Resource_3,Work_Order_Qty_3,Part_Desc__3,Worker_ID_3,Report_Type_3,Qty_Completed_3,Qty_Rejected_3,Qty_for_MRB_3,concept:name_4,lifecycle:transition_4,org:resource_4,Activity_4,Resource_4,Work_Order_Qty_4,Part_Desc__4,Worker_ID_4,Report_Type_4,Qty_Completed_4,Qty_Rejected_4,Qty_for_MRB_4,concept:name_5,lifecycle:transition_5,org:resource_5,Activity_5,Resource_5,Work_Order_Qty_5,Part_Desc__5,Worker_ID_5,Report_Type_5,Qty_Completed_5,Qty_Rejected_5,Qty_for_MRB_5,concept:name_6,lifecycle:transition_6,org:resource_6,Activity_6,Resource_6,Work_Order_Qty_6,Part_Desc__6,Worker_ID_6,Report_Type_6,Qty_Completed_6,Qty_Rejected_6,Qty_for_MRB_6,concept:name_7,lifecycle:transition_7,org:resource_7,Activity_7,Resource_7,Work_Order_Qty_7,Part_Desc__7,Worker_ID_7,Report_Type_7,Qty_Completed_7,Qty_Rejected_7,Qty_for_MRB_7,concept:name_8,lifecycle:transition_8,org:resource_8,Activity_8,Resource_8,Work_Order_Qty_8,Part_Desc__8,Worker_ID_8,Report_Type_8,Qty_Completed_8,Qty_Rejected_8,Qty_for_MRB_8,concept:name_9,lifecycle:transition_9,org:resource_9,Activity_9,Resource_9,Work_Order_Qty_9,Part_Desc__9,Worker_ID_9,Report_Type_9,Qty_Completed_9,Qty_Rejected_9,Qty_for_MRB_9,concept:name_10,lifecycle:transition_10,org:resource_10,Activity_10,Resource_10,Work_Order_Qty_10,Part_Desc__10,Worker_ID_10,Report_Type_10,Qty_Completed_10,Qty_Rejected_10,Qty_for_MRB_10,concept:name_11,lifecycle:transition_11,org:resource_11,Activity_11,Resource_11,Work_Order_Qty_11,Part_Desc__11,Worker_ID_11,Report_Type_11,Qty_Completed_11,Qty_Rejected_11,Qty_for_MRB_11,concept:name_12,lifecycle:transition_12,org:resource_12,Activity_12,Resource_12,Work_Order_Qty_12,Part_Desc__12,Worker_ID_12,Report_Type_12,Qty_Completed_12,Qty_Rejected_12,Qty_for_MRB_12,concept:name_13,lifecycle:transition_13,org:resource_13,Activity_13,Resource_13,Work_Order_Qty_13,Part_Desc__13,Worker_ID_13,Report_Type_13,Qty_Completed_13,Qty_Rejected_13,Qty_for_MRB_13,concept:name_14,lifecycle:transition_14,org:resource_14,Activity_14,Resource_14,Work_Order_Qty_14,Part_Desc__14,Worker_ID_14,Report_Type_14,Qty_Completed_14,Qty_Rejected_14,Qty_for_MRB_14,remainingTime,prediction
207,75,1,86,75,76,178,179,86,11,7,7,7,75,1,43,75,76,178,179,43,11,12,7,7,75,13,86,75,76,178,179,86,11,7,7,7,75,13,43,75,76,178,179,43,11,12,7,7,75,1,86,75,76,178,179,86,11,7,7,7,75,1,43,75,76,178,179,43,6,34,7,7,75,13,86,75,76,178,179,86,11,7,7,7,75,13,43,75,76,178,179,43,6,34,7,7,75,1,43,75,76,178,179,43,6,44,7,7,75,13,43,75,76,178,179,43,6,44,7,7,75,1,32,75,76,178,179,32,11,12,7,7,75,13,32,75,76,178,179,32,11,12,7,7,75,1,43,75,76,178,179,43,11,7,7,7,75,1,86,75,76,178,179,86,11,7,7,7,1645200.0,3556495.5
208,70,1,71,70,72,63,5,71,11,7,7,7,70,13,71,70,72,63,5,71,11,7,7,7,70,1,28,70,72,63,5,28,11,7,7,7,70,13,28,70,72,63,5,28,11,7,7,7,70,1,71,70,72,63,5,71,11,7,7,7,70,13,71,70,72,63,5,71,11,7,7,7,70,1,71,70,72,63,5,71,6,67,7,7,70,13,71,70,72,63,5,71,6,67,7,7,70,1,24,70,72,63,5,24,11,67,7,7,70,13,24,70,72,63,5,24,11,67,7,7,70,1,28,70,72,63,5,28,6,12,7,7,70,13,28,70,72,63,5,28,6,12,7,7,70,1,71,70,72,63,5,71,6,103,7,7,70,13,71,70,72,63,5,71,6,103,7,7,3203460.0,1085354.25
214,75,1,32,75,76,147,38,32,11,67,7,7,75,13,32,75,76,147,38,32,11,67,7,7,75,1,32,75,76,147,38,32,6,19,7,7,75,13,32,75,76,147,38,32,6,19,7,7,75,1,14,75,76,147,38,14,6,67,7,7,75,1,43,75,76,147,38,43,6,189,7,7,75,13,14,75,76,147,38,14,6,67,7,7,75,13,43,75,76,147,38,43,6,189,7,7,17,1,29,17,18,147,38,29,6,7,67,7,17,13,29,17,18,147,38,29,6,7,67,7,75,1,32,75,76,147,38,32,11,12,7,7,75,13,32,75,76,147,38,32,11,12,7,7,75,1,32,75,76,147,38,32,6,114,7,7,75,13,32,75,76,147,38,32,6,114,7,7,1415280.0,1628281.25
215,40,1,45,40,41,190,38,45,11,7,7,7,40,13,45,40,41,190,38,45,11,7,7,7,40,1,45,40,41,190,38,45,6,132,7,7,40,13,45,40,41,190,38,45,6,132,7,7,40,1,154,40,41,190,38,154,6,79,7,7,40,13,154,40,41,190,38,154,6,79,7,7,17,1,29,17,18,190,38,29,6,7,7,7,17,13,29,17,18,190,38,29,6,7,7,7,17,1,29,17,18,190,38,29,6,190,7,7,17,13,29,17,18,190,38,29,6,190,7,7,21,1,20,21,22,190,38,20,6,73,7,7,21,13,20,21,22,190,38,20,6,73,7,7,0,1,20,0,3,190,38,20,6,73,7,7,0,13,20,0,3,190,38,20,6,73,7,7,751320.0,2643182.75
229,40,1,45,40,41,51,38,45,11,7,7,7,30,1,52,30,18,51,38,52,11,7,7,7,30,13,52,30,18,51,38,52,11,7,7,7,40,13,45,40,41,51,38,45,11,7,7,7,40,1,43,40,41,51,38,43,6,89,7,7,40,13,43,40,41,51,38,43,6,89,7,7,40,1,45,40,41,51,38,45,6,34,7,7,40,13,45,40,41,51,38,45,6,34,7,7,30,1,52,30,18,51,38,52,6,51,7,7,30,13,52,30,18,51,38,52,6,51,7,7,21,1,20,21,22,51,38,20,6,51,7,7,21,13,20,21,22,51,38,20,6,51,7,7,35,1,20,35,36,51,38,20,6,51,7,7,21,1,2,21,22,51,38,2,6,7,7,7,382560.0,636348.0
230,75,1,32,75,76,201,27,32,49,7,7,7,75,1,32,75,76,201,27,32,11,7,7,7,75,13,32,75,76,201,27,32,49,7,7,7,75,13,32,75,76,201,27,32,11,7,7,7,75,1,32,75,76,201,27,32,11,12,7,7,75,13,32,75,76,201,27,32,11,12,7,7,75,1,32,75,76,201,27,32,6,55,7,7,17,1,29,17,18,201,27,29,6,108,7,7,17,13,29,17,18,201,27,29,6,108,7,7,75,13,32,75,76,201,27,32,6,55,7,7,75,1,43,75,76,201,27,43,6,117,7,7,75,13,43,75,76,201,27,43,6,117,7,7,75,1,32,75,76,201,27,32,6,117,7,7,17,1,29,17,18,201,27,29,6,7,7,7,4435740.0,587364.9375
236,94,1,60,94,95,89,27,60,11,7,7,7,94,13,60,94,95,89,27,60,11,7,7,7,94,1,60,94,95,89,27,60,6,7,7,7,94,13,60,94,95,89,27,60,6,7,7,7,17,1,29,17,18,89,27,29,6,7,7,7,94,1,99,94,95,89,27,99,6,7,7,7,17,13,29,17,18,89,27,29,6,7,7,7,94,13,99,94,95,89,27,99,6,7,7,7,94,1,60,94,95,89,27,60,6,66,7,7,94,13,60,94,95,89,27,60,6,66,7,7,94,1,60,94,95,89,27,60,6,34,7,7,94,13,60,94,95,89,27,60,6,34,7,7,59,1,29,59,18,89,27,29,6,89,7,7,59,13,29,59,18,89,27,29,6,89,7,7,34260.0,1193296.375
243,75,1,32,75,76,4,27,32,11,7,7,7,75,13,32,75,76,4,27,32,11,7,7,7,75,1,43,75,76,4,27,43,11,12,7,7,17,1,52,17,18,4,27,52,6,7,7,7,75,13,43,75,76,4,27,43,11,12,7,7,75,1,43,75,76,4,27,43,6,19,7,7,17,13,52,17,18,4,27,52,6,7,7,7,75,13,43,75,76,4,27,43,6,19,7,7,17,1,29,17,18,4,27,29,6,19,12,7,17,13,29,17,18,4,27,29,6,19,12,7,21,1,20,21,22,4,27,20,6,19,7,7,21,13,20,21,22,4,27,20,6,19,7,7,0,1,20,0,3,4,27,20,6,19,7,7,0,13,20,0,3,4,27,20,6,19,7,7,402900.0,390504.6875
244,0,1,60,0,3,108,5,60,6,67,7,7,0,13,60,0,3,108,5,60,6,67,7,7,0,1,60,0,3,108,5,60,6,50,7,7,0,13,60,0,3,108,5,60,6,50,7,7,106,1,60,106,107,108,5,60,11,7,7,7,106,13,60,106,107,108,5,60,11,7,7,7,106,1,60,106,107,108,5,60,6,7,7,7,106,13,60,106,107,108,5,60,6,7,7,7,106,1,60,106,107,108,5,60,6,12,7,7,59,1,52,59,18,108,5,52,6,7,7,7,106,13,60,106,107,108,5,60,6,12,7,7,106,1,60,106,107,108,5,60,49,7,7,7,106,13,60,106,107,108,5,60,49,7,7,7,106,1,60,106,107,108,5,60,6,34,7,7,303720.0,637340.0
251,109,1,86,109,110,108,5,86,11,7,7,7,109,13,86,109,110,108,5,86,11,7,7,7,109,1,8,109,110,108,5,8,11,12,7,7,109,13,8,109,110,108,5,8,11,12,7,7,109,1,8,109,110,108,5,8,6,34,7,7,109,13,8,109,110,108,5,8,6,34,7,7,17,1,16,17,18,108,5,16,6,108,7,7,17,13,16,17,18,108,5,16,6,108,7,7,21,1,20,21,22,108,5,20,6,108,7,7,21,13,20,21,22,108,5,20,6,108,7,7,17,1,16,17,18,108,5,16,6,7,7,7,17,13,16,17,18,108,5,16,6,7,7,7,0,1,2,0,3,108,5,2,6,108,7,7,0,13,2,0,3,108,5,2,6,108,7,7,770880.0,902076.875
262,75,1,14,75,76,80,27,14,11,67,7,7,75,13,14,75,76,80,27,14,11,67,7,7,75,1,43,75,76,80,27,43,11,7,7,7,75,13,43,75,76,80,27,43,11,7,7,7,75,1,43,75,76,80,27,43,6,87,7,7,75,13,43,75,76,80,27,43,6,87,7,7,17,1,29,17,18,80,27,29,6,7,7,7,17,13,29,17,18,80,27,29,6,7,7,7,17,1,29,17,18,80,27,29,6,162,50,7,17,13,29,17,18,80,27,29,6,162,50,7,21,1,20,21,22,80,27,20,6,162,7,7,21,13,20,21,22,80,27,20,6,162,7,7,35,1,20,35,36,80,27,20,6,7,7,7,35,13,20,35,36,80,27,20,6,7,7,7,182640.0,996536.5
265,123,1,45,123,143,19,236,45,11,7,7,7,123,13,45,123,143,19,236,45,11,7,7,7,123,1,45,123,143,19,236,45,6,19,7,7,123,13,45,123,143,19,236,45,6,19,7,7,40,1,45,40,41,19,236,45,11,7,7,7,40,1,45,40,41,19,236,45,11,7,7,7,40,1,45,40,41,19,236,45,6,19,7,7,40,13,45,40,41,19,236,45,11,7,7,7,40,13,45,40,41,19,236,45,11,7,7,7,40,13,45,40,41,19,236,45,6,19,7,7,17,1,29,17,18,19,236,29,6,19,7,7,17,13,29,17,18,19,236,29,6,19,7,7,21,1,20,21,22,19,236,20,6,19,7,7,21,13,20,21,22,19,236,20,6,19,7,7,271980.0,690823.0625
271,109,1,8,109,110,147,5,8,11,7,7,7,109,1,8,109,110,147,5,8,11,7,7,7,109,13,8,109,110,147,5,8,11,7,7,7,109,13,8,109,110,147,5,8,11,7,7,7,109,1,8,109,110,147,5,8,6,92,7,7,109,13,8,109,110,147,5,8,6,92,7,7,109,1,86,109,110,147,5,86,49,7,7,7,17,1,81,17,18,147,5,81,6,7,7,7,109,13,86,109,110,147,5,86,49,7,7,7,17,13,81,17,18,147,5,81,6,7,7,7,109,1,8,109,110,147,5,8,6,58,7,7,17,1,81,17,18,147,5,81,6,108,34,7,17,13,81,17,18,147,5,81,6,108,34,7,109,13,8,109,110,147,5,8,6,58,7,7,6545100.0,1390769.375
274,40,1,39,40,41,50,27,39,11,12,7,7,40,13,39,40,41,50,27,39,11,12,7,7,40,1,39,40,41,50,27,39,49,7,7,7,17,1,52,17,18,50,27,52,6,7,7,7,17,13,52,17,18,50,27,52,6,7,7,7,40,13,39,40,41,50,27,39,49,7,7,7,40,1,39,40,41,50,27,39,6,67,7,7,17,1,52,17,18,50,27,52,6,50,7,7,35,1,99,35,36,50,27,99,6,50,7,7,40,13,39,40,41,50,27,39,6,67,7,7,17,13,52,17,18,50,27,52,6,50,7,7,35,13,99,35,36,50,27,99,6,50,7,7,0,1,99,0,3,50,27,99,6,50,7,7,0,13,99,0,3,50,27,99,6,50,7,7,127800.0,1035147.9375
38,9,1,14,9,10,181,5,14,11,7,7,7,9,13,14,9,10,181,5,14,11,7,7,7,109,1,86,109,110,181,5,86,11,12,7,7,109,13,86,109,110,181,5,86,11,12,7,7,9,1,8,9,10,181,5,8,11,7,7,7,9,13,8,9,10,181,5,8,11,7,7,7,9,1,8,9,10,181,5,8,6,67,7,7,9,13,8,9,10,181,5,8,6,67,7,7,9,1,8,9,10,181,5,8,11,7,7,7,9,13,8,9,10,181,5,8,11,7,7,7,9,1,8,9,10,181,5,8,6,66,7,7,9,13,8,9,10,181,5,8,6,66,7,7,109,1,45,109,110,181,5,45,6,7,7,7,9,1,45,9,10,181,5,45,6,67,7,7,4765320.0,4340120.5
43,40,1,39,40,41,169,38,39,11,7,7,7,40,13,39,40,41,169,38,39,11,7,7,7,40,1,45,40,41,169,38,45,11,12,7,7,17,1,29,17,18,169,38,29,6,7,7,7,40,13,45,40,41,169,38,45,11,12,7,7,17,13,29,17,18,169,38,29,6,7,7,7,40,1,45,40,41,169,38,45,6,42,7,7,40,13,45,40,41,169,38,45,6,42,7,7,40,1,39,40,41,169,38,39,6,37,7,7,40,13,39,40,41,169,38,39,6,37,7,7,17,1,29,17,18,169,38,29,6,169,7,7,17,13,29,17,18,169,38,29,6,169,7,7,21,1,20,21,22,169,38,20,6,169,7,7,21,13,20,21,22,169,38,20,6,169,7,7,123420.0,3029398.75
47,40,1,39,40,41,4,38,39,11,12,7,7,40,13,39,40,41,4,38,39,11,12,7,7,40,1,39,40,41,4,38,39,49,7,7,7,17,1,29,17,18,4,38,29,6,7,7,7,40,13,39,40,41,4,38,39,49,7,7,7,40,1,39,40,41,4,38,39,6,19,7,7,17,13,29,17,18,4,38,29,6,7,7,7,40,13,39,40,41,4,38,39,6,19,7,7,40,1,39,40,41,4,38,39,11,7,7,7,40,13,39,40,41,4,38,39,11,7,7,7,40,1,39,40,41,4,38,39,6,7,7,7,40,13,39,40,41,4,38,39,6,7,7,7,17,1,29,17,18,4,38,29,6,4,7,7,17,13,29,17,18,4,38,29,6,4,7,7,1273680.0,1017952.0625
66,123,1,39,123,41,4,122,39,11,12,7,7,123,13,39,123,41,4,122,39,11,12,7,7,123,1,39,123,41,4,122,39,6,19,7,7,123,13,39,123,41,4,122,39,6,19,7,7,30,1,29,30,18,4,122,29,6,4,7,7,30,13,29,30,18,4,122,29,6,4,7,7,35,1,20,35,36,4,122,20,6,4,7,7,35,13,20,35,36,4,122,20,6,4,7,7,0,1,20,0,3,4,122,20,6,4,7,7,0,13,20,0,3,4,122,20,6,4,7,7,204,1,206,204,205,4,122,206,6,4,7,7,204,13,206,204,205,4,122,206,6,4,7,7,30,1,29,30,18,4,122,29,6,7,7,7,30,13,29,30,18,4,122,29,6,7,7,7,235980.0,387927.96875
