Id,ID4932,ID4167,ID4163,ID0998,ID4882,ID3846,ID4618,ID4132,ID4794,ID4219,ID4529,ID0997,ID4287,ID4820,ID4528,ID4641,ID4429,ID4493,ID4872,ID0937,ID4718,ID4355,ID4360,ID4491,ID4799,ID4622,ID4385,ID4445,ID3767,ID3641,ID4890,ID4851,ID4861,ID4109,ID4326,ID4783,ID0420,ID3998,ID4291,remainingTime,prediction
163,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5061840.0,7075555.5
198,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035700.0,6660778.0
266,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7285080.0,6218908.0
267,0,4,0,0,0,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7090200.0,4919924.5
115,8,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920.0,3654442.25
122,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780620.0,2652875.0
17,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2677680.0,3951680.25
208,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203460.0,2952079.0
23,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076260.0,2520849.25
33,0,2,0,0,0,0,4,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905960.0,4141604.75
34,2,0,0,2,0,4,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782360.0,3339188.5
44,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012880.0,3071060.25
6,0,0,0,0,0,0,2,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621500.0,1989287.375
