Id,concept:name_1,lifecycle:transition_1,org:resource_1,Activity_1,Resource_1,Work_Order_Qty_1,Part_Desc__1,Worker_ID_1,Report_Type_1,Qty_Completed_1,Qty_Rejected_1,Qty_for_MRB_1,concept:name_2,lifecycle:transition_2,org:resource_2,Activity_2,Resource_2,Work_Order_Qty_2,Part_Desc__2,Worker_ID_2,Report_Type_2,Qty_Completed_2,Qty_Rejected_2,Qty_for_MRB_2,concept:name_3,lifecycle:transition_3,org:resource_3,Activity_3,Resource_3,Work_Order_Qty_3,Part_Desc__3,Worker_ID_3,Report_Type_3,Qty_Completed_3,Qty_Rejected_3,Qty_for_MRB_3,concept:name_4,lifecycle:transition_4,org:resource_4,Activity_4,Resource_4,Work_Order_Qty_4,Part_Desc__4,Worker_ID_4,Report_Type_4,Qty_Completed_4,Qty_Rejected_4,Qty_for_MRB_4,concept:name_5,lifecycle:transition_5,org:resource_5,Activity_5,Resource_5,Work_Order_Qty_5,Part_Desc__5,Worker_ID_5,Report_Type_5,Qty_Completed_5,Qty_Rejected_5,Qty_for_MRB_5,concept:name_6,lifecycle:transition_6,org:resource_6,Activity_6,Resource_6,Work_Order_Qty_6,Part_Desc__6,Worker_ID_6,Report_Type_6,Qty_Completed_6,Qty_Rejected_6,Qty_for_MRB_6,concept:name_7,lifecycle:transition_7,org:resource_7,Activity_7,Resource_7,Work_Order_Qty_7,Part_Desc__7,Worker_ID_7,Report_Type_7,Qty_Completed_7,Qty_Rejected_7,Qty_for_MRB_7,concept:name_8,lifecycle:transition_8,org:resource_8,Activity_8,Resource_8,Work_Order_Qty_8,Part_Desc__8,Worker_ID_8,Report_Type_8,Qty_Completed_8,Qty_Rejected_8,Qty_for_MRB_8,concept:name_9,lifecycle:transition_9,org:resource_9,Activity_9,Resource_9,Work_Order_Qty_9,Part_Desc__9,Worker_ID_9,Report_Type_9,Qty_Completed_9,Qty_Rejected_9,Qty_for_MRB_9,concept:name_10,lifecycle:transition_10,org:resource_10,Activity_10,Resource_10,Work_Order_Qty_10,Part_Desc__10,Worker_ID_10,Report_Type_10,Qty_Completed_10,Qty_Rejected_10,Qty_for_MRB_10,concept:name_11,lifecycle:transition_11,org:resource_11,Activity_11,Resource_11,Work_Order_Qty_11,Part_Desc__11,Worker_ID_11,Report_Type_11,Qty_Completed_11,Qty_Rejected_11,Qty_for_MRB_11,concept:name_12,lifecycle:transition_12,org:resource_12,Activity_12,Resource_12,Work_Order_Qty_12,Part_Desc__12,Worker_ID_12,Report_Type_12,Qty_Completed_12,Qty_Rejected_12,Qty_for_MRB_12,concept:name_13,lifecycle:transition_13,org:resource_13,Activity_13,Resource_13,Work_Order_Qty_13,Part_Desc__13,Worker_ID_13,Report_Type_13,Qty_Completed_13,Qty_Rejected_13,Qty_for_MRB_13,concept:name_14,lifecycle:transition_14,org:resource_14,Activity_14,Resource_14,Work_Order_Qty_14,Part_Desc__14,Worker_ID_14,Report_Type_14,Qty_Completed_14,Qty_Rejected_14,Qty_for_MRB_14,remainingTime,prediction
206,17,1,29,17,18,78,177,29,6,7,7,7,17,13,29,17,18,78,177,29,6,7,7,7,21,1,20,21,22,78,177,20,6,78,7,7,21,13,20,21,22,78,177,20,6,78,7,7,0,1,20,0,3,78,177,20,6,78,7,7,0,13,20,0,3,78,177,20,6,78,7,7,94,1,99,94,95,78,177,99,11,7,7,7,94,13,99,94,95,78,177,99,11,7,7,7,94,1,99,94,95,78,177,99,6,4,7,7,94,13,99,94,95,78,177,99,6,4,7,7,59,1,29,59,18,78,177,29,6,7,7,7,59,13,29,59,18,78,177,29,6,7,7,7,59,1,29,59,18,78,177,29,6,4,7,7,59,13,29,59,18,78,177,29,6,4,7,7,1011000.0,1935127.2
208,70,1,71,70,72,63,5,71,11,7,7,7,70,13,71,70,72,63,5,71,11,7,7,7,70,1,28,70,72,63,5,28,11,7,7,7,70,13,28,70,72,63,5,28,11,7,7,7,70,1,71,70,72,63,5,71,11,7,7,7,70,13,71,70,72,63,5,71,11,7,7,7,70,1,71,70,72,63,5,71,6,67,7,7,70,13,71,70,72,63,5,71,6,67,7,7,70,1,24,70,72,63,5,24,11,67,7,7,70,13,24,70,72,63,5,24,11,67,7,7,70,1,28,70,72,63,5,28,6,12,7,7,70,13,28,70,72,63,5,28,6,12,7,7,70,1,71,70,72,63,5,71,6,103,7,7,70,13,71,70,72,63,5,71,6,103,7,7,3203460.0,1160641.2
212,75,1,32,75,76,188,38,32,11,7,7,7,75,13,32,75,76,188,38,32,11,7,7,7,75,1,32,75,76,188,38,32,11,67,7,7,75,13,32,75,76,188,38,32,11,67,7,7,75,1,32,75,76,188,38,32,6,15,7,7,17,1,29,17,18,188,38,29,6,7,7,7,75,13,32,75,76,188,38,32,6,15,7,7,17,13,29,17,18,188,38,29,6,7,7,7,75,1,43,75,76,188,38,43,6,114,7,7,75,13,43,75,76,188,38,43,6,114,7,7,75,1,32,75,76,188,38,32,6,51,7,7,75,13,32,75,76,188,38,32,6,51,7,7,17,1,29,17,18,188,38,29,6,7,12,7,17,13,29,17,18,188,38,29,6,7,12,7,1038480.0,1457547.6
214,75,1,32,75,76,147,38,32,11,67,7,7,75,13,32,75,76,147,38,32,11,67,7,7,75,1,32,75,76,147,38,32,6,19,7,7,75,13,32,75,76,147,38,32,6,19,7,7,75,1,14,75,76,147,38,14,6,67,7,7,75,1,43,75,76,147,38,43,6,189,7,7,75,13,14,75,76,147,38,14,6,67,7,7,75,13,43,75,76,147,38,43,6,189,7,7,17,1,29,17,18,147,38,29,6,7,67,7,17,13,29,17,18,147,38,29,6,7,67,7,75,1,32,75,76,147,38,32,11,12,7,7,75,13,32,75,76,147,38,32,11,12,7,7,75,1,32,75,76,147,38,32,6,114,7,7,75,13,32,75,76,147,38,32,6,114,7,7,1415280.0,1076494.8
22,23,1,71,23,25,108,38,71,6,34,7,7,23,13,71,23,25,108,38,71,6,34,7,7,23,1,28,23,25,108,38,28,11,67,7,7,23,13,28,23,25,108,38,28,11,67,7,7,23,1,28,23,25,108,38,28,6,50,7,7,23,13,28,23,25,108,38,28,6,50,7,7,23,1,28,23,25,108,38,28,11,7,7,7,23,13,28,23,25,108,38,28,11,7,7,7,23,1,71,23,25,108,38,71,11,12,7,7,23,13,71,23,25,108,38,71,11,12,7,7,17,1,81,17,18,108,38,81,6,34,12,7,17,13,81,17,18,108,38,81,6,34,12,7,21,1,20,21,22,108,38,20,6,34,7,7,21,13,20,21,22,108,38,20,6,34,7,7,346260.0,1295030.4
223,40,1,45,40,41,79,38,45,11,12,7,7,17,1,52,17,18,79,38,52,11,7,7,7,40,13,45,40,41,79,38,45,11,12,7,7,40,1,45,40,41,79,38,45,11,7,7,7,40,13,45,40,41,79,38,45,11,7,7,7,40,1,45,40,41,79,38,45,6,15,7,7,17,13,52,17,18,79,38,52,11,7,7,7,40,13,45,40,41,79,38,45,6,15,7,7,40,1,43,40,41,79,38,43,6,103,7,7,40,13,43,40,41,79,38,43,6,103,7,7,40,1,45,40,41,79,38,45,6,61,7,7,40,13,45,40,41,79,38,45,6,61,7,7,17,1,52,17,18,79,38,52,6,79,7,7,17,13,52,17,18,79,38,52,6,79,7,7,1959600.0,1055164.8
238,9,1,32,9,10,212,65,32,11,7,7,7,9,13,32,9,10,212,65,32,11,7,7,7,9,1,43,9,10,212,65,43,11,7,7,7,9,13,43,9,10,212,65,43,11,7,7,7,9,1,43,9,10,212,65,43,6,4,7,7,9,13,43,9,10,212,65,43,6,4,7,7,9,1,32,9,10,212,65,32,6,53,7,7,9,13,32,9,10,212,65,32,6,53,7,7,9,1,14,9,10,212,65,14,11,12,7,7,9,1,14,9,10,212,65,14,6,7,7,7,9,13,14,9,10,212,65,14,6,7,7,7,17,1,29,17,18,212,65,29,6,199,7,7,9,13,14,9,10,212,65,14,11,12,7,7,17,13,29,17,18,212,65,29,6,199,7,7,3858540.0,1745173.2
245,23,1,28,23,25,108,5,28,11,7,7,7,23,1,28,23,25,108,5,28,49,7,7,7,23,13,28,23,25,108,5,28,49,7,7,7,17,1,16,17,18,108,5,16,11,7,7,7,17,13,16,17,18,108,5,16,11,7,7,7,23,13,28,23,25,108,5,28,11,7,7,7,23,1,28,23,25,108,5,28,11,12,7,7,23,13,28,23,25,108,5,28,11,12,7,7,23,1,28,23,25,108,5,28,6,34,7,7,23,13,28,23,25,108,5,28,6,34,7,7,23,1,71,23,25,108,5,71,11,12,7,7,23,13,71,23,25,108,5,71,11,12,7,7,23,1,71,23,25,108,5,71,6,34,7,7,23,13,71,23,25,108,5,71,6,34,7,7,2403600.0,1394042.4
249,40,1,45,40,41,220,38,45,11,12,7,7,40,13,45,40,41,220,38,45,11,12,7,7,40,1,45,40,41,220,38,45,11,7,7,7,40,13,45,40,41,220,38,45,11,7,7,7,17,1,52,17,18,220,38,52,6,7,7,7,17,13,52,17,18,220,38,52,6,7,7,7,40,1,45,40,41,220,38,45,6,37,7,7,40,13,45,40,41,220,38,45,6,37,7,7,40,1,45,40,41,220,38,45,6,222,7,7,40,13,45,40,41,220,38,45,6,222,7,7,40,1,8,40,41,220,38,8,6,103,7,7,40,13,8,40,41,220,38,8,6,103,7,7,17,1,52,17,18,220,38,52,6,221,7,7,17,13,52,17,18,220,38,52,6,221,7,7,513900.0,1576021.2
251,109,1,86,109,110,108,5,86,11,7,7,7,109,13,86,109,110,108,5,86,11,7,7,7,109,1,8,109,110,108,5,8,11,12,7,7,109,13,8,109,110,108,5,8,11,12,7,7,109,1,8,109,110,108,5,8,6,34,7,7,109,13,8,109,110,108,5,8,6,34,7,7,17,1,16,17,18,108,5,16,6,108,7,7,17,13,16,17,18,108,5,16,6,108,7,7,21,1,20,21,22,108,5,20,6,108,7,7,21,13,20,21,22,108,5,20,6,108,7,7,17,1,16,17,18,108,5,16,6,7,7,7,17,13,16,17,18,108,5,16,6,7,7,7,0,1,2,0,3,108,5,2,6,108,7,7,0,13,2,0,3,108,5,2,6,108,7,7,770880.0,1483683.6
259,70,1,71,70,72,232,145,71,11,7,7,7,70,13,71,70,72,232,145,71,11,7,7,7,70,1,71,70,72,232,145,71,6,67,7,7,70,13,71,70,72,232,145,71,6,67,7,7,70,1,24,70,72,232,145,24,6,37,7,7,70,13,24,70,72,232,145,24,6,37,7,7,70,1,32,70,72,232,145,32,6,31,7,7,70,13,32,70,72,232,145,32,6,31,7,7,70,1,71,70,72,232,145,71,6,34,7,7,70,13,71,70,72,232,145,71,6,34,7,7,70,1,24,70,72,232,145,24,11,12,7,7,70,13,24,70,72,232,145,24,11,12,7,7,70,1,24,70,72,232,145,24,6,12,7,7,70,13,24,70,72,232,145,24,6,12,7,7,6065700.0,1362541.2
26,9,1,14,9,10,63,111,14,11,7,7,7,9,13,14,9,10,63,111,14,11,7,7,7,9,1,32,9,10,63,111,32,11,12,7,7,9,13,32,9,10,63,111,32,11,12,7,7,9,1,32,9,10,63,111,32,49,7,7,7,9,13,32,9,10,63,111,32,49,7,7,7,9,1,8,9,10,63,111,8,11,7,7,7,9,13,8,9,10,63,111,8,11,7,7,7,9,1,8,9,10,63,111,8,6,93,7,7,9,13,8,9,10,63,111,8,6,93,7,7,17,1,81,17,18,63,111,81,6,93,12,7,17,13,81,17,18,63,111,81,6,93,12,7,21,1,99,21,22,63,111,99,6,93,7,7,21,13,99,21,22,63,111,99,6,93,7,7,3498780.0,1402171.2
266,17,1,16,17,18,237,5,16,6,7,7,7,17,13,16,17,18,237,5,16,6,7,7,7,109,1,86,109,110,237,5,86,11,7,7,7,109,13,86,109,110,237,5,86,11,7,7,7,109,1,8,109,110,237,5,8,6,238,7,7,109,13,8,109,110,237,5,8,6,238,7,7,109,1,86,109,110,237,5,86,6,80,7,7,17,1,16,17,18,237,5,16,11,7,7,7,109,13,86,109,110,237,5,86,6,80,7,7,109,1,86,109,110,237,5,86,11,12,7,7,17,13,16,17,18,237,5,16,11,7,7,7,17,1,52,17,18,237,5,52,6,237,7,7,17,13,52,17,18,237,5,52,6,237,7,7,109,13,86,109,110,237,5,86,11,12,7,7,7285080.0,2943835.2
267,9,1,14,9,10,163,164,14,11,7,7,7,9,13,14,9,10,163,164,14,11,7,7,7,9,1,32,9,10,163,164,32,11,67,7,7,9,13,32,9,10,163,164,32,11,67,7,7,9,1,32,9,10,163,164,32,6,61,7,7,9,13,32,9,10,163,164,32,6,61,7,7,9,1,14,9,10,163,164,14,6,89,7,7,17,1,29,17,18,163,164,29,6,7,7,7,17,13,29,17,18,163,164,29,6,7,7,7,9,13,14,9,10,163,164,14,6,89,7,7,9,1,43,9,10,163,164,43,6,79,7,7,9,13,43,9,10,163,164,43,6,79,7,7,9,1,43,9,10,163,164,43,6,79,7,7,9,13,43,9,10,163,164,43,6,79,7,7,7090200.0,1592181.6
268,40,1,45,40,41,117,239,45,11,12,7,7,40,13,45,40,41,117,239,45,11,12,7,7,40,1,45,40,41,117,239,45,11,7,7,7,17,1,29,17,18,117,239,29,6,7,7,7,40,13,45,40,41,117,239,45,11,7,7,7,17,13,29,17,18,117,239,29,6,7,7,7,40,1,45,40,41,117,239,45,11,7,7,7,17,1,29,17,18,117,239,29,6,7,7,7,17,13,29,17,18,117,239,29,6,7,7,7,40,13,45,40,41,117,239,45,11,7,7,7,40,1,45,40,41,117,239,45,6,66,7,7,40,13,45,40,41,117,239,45,6,66,7,7,40,1,99,40,41,117,239,99,6,44,7,7,40,13,99,40,41,117,239,99,6,44,7,7,1755840.0,1095811.2
4,241,1,8,241,110,61,5,8,11,7,7,7,241,13,8,241,110,61,5,8,11,7,7,7,109,1,43,109,110,61,5,43,11,12,7,7,17,1,81,17,18,61,5,81,6,12,7,7,109,13,43,109,110,61,5,43,11,12,7,7,109,1,43,109,110,61,5,43,6,7,7,7,17,13,81,17,18,61,5,81,6,12,7,7,109,13,43,109,110,61,5,43,6,7,7,7,109,1,86,109,110,61,5,86,6,19,7,7,109,13,86,109,110,61,5,86,6,19,7,7,109,1,8,109,110,61,5,8,6,108,7,7,109,13,8,109,110,61,5,8,6,108,7,7,17,1,81,17,18,61,5,81,6,7,7,7,17,13,81,17,18,61,5,81,6,7,7,7,10920.0,2191557.6
40,104,1,28,104,25,80,27,28,11,7,7,7,104,13,28,104,25,80,27,28,11,7,7,7,104,1,71,104,25,80,27,71,11,12,7,7,104,13,71,104,25,80,27,71,11,12,7,7,104,1,28,104,25,80,27,28,11,12,7,7,104,13,28,104,25,80,27,28,11,12,7,7,104,1,28,104,25,80,27,28,6,34,7,7,104,13,28,104,25,80,27,28,6,34,7,7,104,1,28,104,25,80,27,28,49,7,7,7,104,13,28,104,25,80,27,28,49,7,7,7,104,1,8,104,25,80,27,8,6,79,7,7,104,13,8,104,25,80,27,8,6,79,7,7,30,1,29,30,18,80,27,29,6,80,7,7,30,13,29,30,18,80,27,29,6,80,7,7,1139400.0,2031712.8
41,23,1,28,23,25,89,27,28,11,12,7,7,23,13,28,23,25,89,27,28,11,12,7,7,23,1,28,23,25,89,27,28,11,7,7,7,17,1,29,17,18,89,27,29,6,7,7,7,23,13,28,23,25,89,27,28,11,7,7,7,23,1,28,23,25,89,27,28,6,19,7,7,17,13,29,17,18,89,27,29,6,7,7,7,23,13,28,23,25,89,27,28,6,19,7,7,23,1,71,23,25,89,27,71,6,4,7,7,23,13,71,23,25,89,27,71,6,4,7,7,242,1,20,242,36,89,27,20,6,89,7,7,242,13,20,242,36,89,27,20,6,89,7,7,17,1,81,17,18,89,27,81,6,89,7,7,17,13,81,17,18,89,27,81,6,89,7,7,1316580.0,1284638.4
45,75,1,32,75,76,61,27,32,11,12,7,7,75,13,32,75,76,61,27,32,11,12,7,7,75,1,43,75,76,61,27,43,11,12,7,7,75,13,43,75,76,61,27,43,11,12,7,7,75,1,43,75,76,61,27,43,6,63,7,7,75,13,43,75,76,61,27,43,6,63,7,7,17,1,29,17,18,61,27,29,6,7,7,7,17,13,29,17,18,61,27,29,6,7,7,7,246,1,45,246,41,61,27,45,6,7,7,7,246,13,45,246,41,61,27,45,6,7,7,7,17,1,29,17,18,61,27,29,6,4,7,7,17,1,29,17,18,61,27,29,6,7,108,7,17,13,29,17,18,61,27,29,6,7,108,7,17,13,29,17,18,61,27,29,6,4,7,7,0.0,1267430.4
61,23,1,28,23,25,101,167,28,11,12,7,7,23,1,28,23,25,101,167,28,49,7,7,7,23,13,28,23,25,101,167,28,49,7,7,7,23,13,28,23,25,101,167,28,11,12,7,7,23,1,28,23,25,101,167,28,6,50,7,7,23,13,28,23,25,101,167,28,6,50,7,7,23,1,8,23,25,101,167,8,6,46,7,7,23,13,8,23,25,101,167,8,6,46,7,7,23,1,28,23,25,101,167,28,6,19,7,7,17,1,52,17,18,101,167,52,11,7,7,7,23,13,28,23,25,101,167,28,6,19,7,7,17,13,52,17,18,101,167,52,11,7,7,7,23,1,71,23,25,101,167,71,11,7,7,7,23,13,71,23,25,101,167,71,11,7,7,7,3398460.0,1073199.6
67,109,1,86,109,110,147,5,86,11,12,7,7,109,1,86,109,110,147,5,86,6,93,7,7,109,13,86,109,110,147,5,86,11,12,7,7,109,13,86,109,110,147,5,86,6,93,7,7,109,1,8,109,110,147,5,8,6,141,7,7,9,1,8,9,10,147,5,8,11,7,7,7,9,13,8,9,10,147,5,8,11,7,7,7,109,13,8,109,110,147,5,8,6,141,7,7,109,1,14,109,110,147,5,14,6,58,7,7,109,13,14,109,110,147,5,14,6,58,7,7,109,1,8,109,110,147,5,8,6,64,7,7,109,13,8,109,110,147,5,8,6,64,7,7,9,1,71,9,10,147,5,71,6,196,7,7,9,13,71,9,10,147,5,71,6,196,7,7,4440420.0,2191945.2
