Id,concept:name_1,lifecycle:transition_1,org:resource_1,Activity_1,Resource_1,Work_Order_Qty_1,Part_Desc__1,Worker_ID_1,Report_Type_1,Qty_Completed_1,Qty_Rejected_1,Qty_for_MRB_1,concept:name_2,lifecycle:transition_2,org:resource_2,Activity_2,Resource_2,Work_Order_Qty_2,Part_Desc__2,Worker_ID_2,Report_Type_2,Qty_Completed_2,Qty_Rejected_2,Qty_for_MRB_2,concept:name_3,lifecycle:transition_3,org:resource_3,Activity_3,Resource_3,Work_Order_Qty_3,Part_Desc__3,Worker_ID_3,Report_Type_3,Qty_Completed_3,Qty_Rejected_3,Qty_for_MRB_3,concept:name_4,lifecycle:transition_4,org:resource_4,Activity_4,Resource_4,Work_Order_Qty_4,Part_Desc__4,Worker_ID_4,Report_Type_4,Qty_Completed_4,Qty_Rejected_4,Qty_for_MRB_4,concept:name_5,lifecycle:transition_5,org:resource_5,Activity_5,Resource_5,Work_Order_Qty_5,Part_Desc__5,Worker_ID_5,Report_Type_5,Qty_Completed_5,Qty_Rejected_5,Qty_for_MRB_5,concept:name_6,lifecycle:transition_6,org:resource_6,Activity_6,Resource_6,Work_Order_Qty_6,Part_Desc__6,Worker_ID_6,Report_Type_6,Qty_Completed_6,Qty_Rejected_6,Qty_for_MRB_6,concept:name_7,lifecycle:transition_7,org:resource_7,Activity_7,Resource_7,Work_Order_Qty_7,Part_Desc__7,Worker_ID_7,Report_Type_7,Qty_Completed_7,Qty_Rejected_7,Qty_for_MRB_7,concept:name_8,lifecycle:transition_8,org:resource_8,Activity_8,Resource_8,Work_Order_Qty_8,Part_Desc__8,Worker_ID_8,Report_Type_8,Qty_Completed_8,Qty_Rejected_8,Qty_for_MRB_8,concept:name_9,lifecycle:transition_9,org:resource_9,Activity_9,Resource_9,Work_Order_Qty_9,Part_Desc__9,Worker_ID_9,Report_Type_9,Qty_Completed_9,Qty_Rejected_9,Qty_for_MRB_9,concept:name_10,lifecycle:transition_10,org:resource_10,Activity_10,Resource_10,Work_Order_Qty_10,Part_Desc__10,Worker_ID_10,Report_Type_10,Qty_Completed_10,Qty_Rejected_10,Qty_for_MRB_10,concept:name_11,lifecycle:transition_11,org:resource_11,Activity_11,Resource_11,Work_Order_Qty_11,Part_Desc__11,Worker_ID_11,Report_Type_11,Qty_Completed_11,Qty_Rejected_11,Qty_for_MRB_11,concept:name_12,lifecycle:transition_12,org:resource_12,Activity_12,Resource_12,Work_Order_Qty_12,Part_Desc__12,Worker_ID_12,Report_Type_12,Qty_Completed_12,Qty_Rejected_12,Qty_for_MRB_12,concept:name_13,lifecycle:transition_13,org:resource_13,Activity_13,Resource_13,Work_Order_Qty_13,Part_Desc__13,Worker_ID_13,Report_Type_13,Qty_Completed_13,Qty_Rejected_13,Qty_for_MRB_13,remainingTime,prediction
163,56,1,145,56,56,146,96,145,6,126,7,7,56,13,145,56,56,146,96,145,6,126,7,7,59,1,52,59,18,146,96,52,6,126,7,7,59,13,52,59,18,146,96,52,6,126,7,7,30,1,52,30,18,146,96,52,6,4,7,7,30,13,52,30,18,146,96,52,6,4,7,7,30,1,52,30,18,146,96,52,6,102,7,7,30,13,52,30,18,146,96,52,6,102,7,7,122,1,28,122,142,146,96,28,49,7,7,7,122,13,28,122,142,146,96,28,49,7,7,7,59,1,52,59,18,146,96,52,6,7,12,7,59,1,52,59,18,146,96,52,6,66,7,7,56,1,145,56,56,146,96,145,6,15,7,7,5065440.0,1934251.81698
182,17,1,29,17,18,158,38,29,6,7,7,7,17,13,29,17,18,158,38,29,6,7,7,7,156,1,60,156,106,158,38,60,6,7,7,7,156,13,60,156,106,158,38,60,6,7,7,7,59,1,29,59,18,158,38,29,6,107,12,7,59,13,29,59,18,158,38,29,6,107,12,7,17,1,29,17,18,158,38,29,6,7,50,7,17,13,29,17,18,158,38,29,6,7,50,7,56,1,57,56,56,158,38,57,6,107,7,7,56,13,57,56,56,158,38,57,6,107,7,7,17,1,29,17,18,158,38,29,6,66,7,7,17,13,29,17,18,158,38,29,6,66,7,7,75,1,111,75,76,158,38,111,6,107,7,7,754440.0,2859022.16995
194,70,1,24,70,72,100,165,24,11,7,7,7,70,13,24,70,72,100,165,24,11,7,7,7,70,1,24,70,72,100,165,24,11,7,7,7,17,1,52,17,18,100,165,52,11,7,7,7,70,13,24,70,72,100,165,24,11,7,7,7,17,13,52,17,18,100,165,52,11,7,7,7,70,1,24,70,72,100,165,24,11,50,7,7,17,1,52,17,18,100,165,52,6,7,7,7,17,13,52,17,18,100,165,52,6,7,7,7,70,13,24,70,72,100,165,24,11,50,7,7,70,1,71,70,72,100,165,71,6,15,7,7,70,13,71,70,72,100,165,71,6,15,7,7,70,1,28,70,72,100,165,28,6,42,7,7,2138880.0,2363171.5169
198,108,1,85,108,109,73,5,85,11,7,7,7,108,13,85,108,109,73,5,85,11,7,7,7,108,1,43,108,109,73,5,43,11,12,7,7,108,13,43,108,109,73,5,43,11,12,7,7,108,1,43,108,109,73,5,43,6,167,7,7,108,13,43,108,109,73,5,43,6,167,7,7,17,1,52,17,18,73,5,52,6,7,12,7,108,1,85,108,109,73,5,85,11,12,7,7,108,13,85,108,109,73,5,85,11,12,7,7,17,13,52,17,18,73,5,52,6,7,12,7,108,1,8,108,109,73,5,8,6,44,7,7,108,13,8,108,109,73,5,8,6,44,7,7,108,1,85,108,109,73,5,85,6,66,7,7,6039240.0,113866.035115
199,0,1,2,0,3,168,5,2,6,7,7,7,0,13,2,0,3,168,5,2,6,7,7,7,0,1,20,0,3,168,5,20,6,78,7,7,0,1,2,0,3,168,5,2,6,7,7,7,0,13,2,0,3,168,5,2,6,7,7,7,0,1,2,0,3,168,5,2,6,7,7,7,0,13,20,0,3,168,5,20,6,78,7,7,0,1,20,0,3,168,5,20,6,7,7,7,0,13,20,0,3,168,5,20,6,7,7,7,118,1,153,118,120,168,5,153,11,7,7,7,0,13,2,0,3,168,5,2,6,7,7,7,118,13,153,118,120,168,5,153,11,7,7,7,118,1,153,118,120,168,5,153,11,7,7,7,7498080.0,7133998.97587
20,9,1,14,9,10,169,170,14,11,12,7,7,9,13,14,9,10,169,170,14,11,12,7,7,17,1,29,17,18,169,170,29,6,7,7,7,9,1,14,9,10,169,170,14,6,15,7,7,9,13,14,9,10,169,170,14,6,15,7,7,17,13,29,17,18,169,170,29,6,7,7,7,9,1,32,9,10,169,170,32,6,88,7,7,9,13,32,9,10,169,170,32,6,88,7,7,9,1,32,9,10,169,170,32,11,66,7,7,9,13,32,9,10,169,170,32,11,66,7,7,9,1,32,9,10,169,170,32,6,141,7,7,9,13,32,9,10,169,170,32,6,141,7,7,9,1,85,9,10,169,170,85,6,58,7,7,3173460.0,345933.668482
206,17,1,29,17,18,175,176,29,6,7,7,7,17,13,29,17,18,175,176,29,6,7,7,7,21,1,20,21,22,175,176,20,6,175,7,7,21,13,20,21,22,175,176,20,6,175,7,7,0,1,20,0,3,175,176,20,6,175,7,7,0,13,20,0,3,175,176,20,6,175,7,7,93,1,98,93,94,175,176,98,11,7,7,7,93,13,98,93,94,175,176,98,11,7,7,7,93,1,98,93,94,175,176,98,6,4,7,7,93,13,98,93,94,175,176,98,6,4,7,7,59,1,29,59,18,175,176,29,6,7,7,7,59,13,29,59,18,175,176,29,6,7,7,7,59,1,29,59,18,175,176,29,6,4,7,7,1015500.0,1810921.2673
209,75,1,32,75,76,179,38,32,11,7,7,7,75,13,32,75,76,179,38,32,11,7,7,7,75,1,45,75,76,179,38,45,11,7,7,7,75,13,45,75,76,179,38,45,11,7,7,7,75,1,45,75,76,179,38,45,6,180,7,7,75,13,45,75,76,179,38,45,6,180,7,7,75,1,85,75,76,179,38,85,49,7,7,7,75,13,85,75,76,179,38,85,49,7,7,7,75,1,32,75,76,179,38,32,6,112,7,7,75,13,32,75,76,179,38,32,6,112,7,7,75,1,43,75,76,179,38,43,6,115,7,7,75,13,43,75,76,179,38,43,6,115,7,7,17,1,29,17,18,179,38,29,6,179,7,7,493320.0,5268174.85248
214,75,1,32,75,76,146,38,32,11,66,7,7,75,13,32,75,76,146,38,32,11,66,7,7,75,1,32,75,76,146,38,32,6,19,7,7,75,13,32,75,76,146,38,32,6,19,7,7,75,1,14,75,76,146,38,14,6,66,7,7,75,1,43,75,76,146,38,43,6,188,7,7,75,13,14,75,76,146,38,14,6,66,7,7,75,13,43,75,76,146,38,43,6,188,7,7,17,1,29,17,18,146,38,29,6,7,66,7,17,13,29,17,18,146,38,29,6,7,66,7,75,1,32,75,76,146,38,32,11,12,7,7,75,13,32,75,76,146,38,32,11,12,7,7,75,1,32,75,76,146,38,32,6,113,7,7,1439520.0,-2896146.79817
215,40,1,45,40,41,189,38,45,11,7,7,7,40,13,45,40,41,189,38,45,11,7,7,7,40,1,45,40,41,189,38,45,6,129,7,7,40,13,45,40,41,189,38,45,6,129,7,7,40,1,153,40,41,189,38,153,6,79,7,7,40,13,153,40,41,189,38,153,6,79,7,7,17,1,29,17,18,189,38,29,6,7,7,7,17,13,29,17,18,189,38,29,6,7,7,7,17,1,29,17,18,189,38,29,6,189,7,7,17,13,29,17,18,189,38,29,6,189,7,7,21,1,20,21,22,189,38,20,6,73,7,7,21,13,20,21,22,189,38,20,6,73,7,7,0,1,20,0,3,189,38,20,6,73,7,7,760140.0,2510243.00631
228,40,1,45,40,41,4,38,45,6,4,7,7,40,13,45,40,41,4,38,45,6,4,7,7,40,1,45,40,41,4,38,45,11,7,7,7,40,13,45,40,41,4,38,45,11,7,7,7,40,1,45,40,41,4,38,45,6,19,7,7,40,13,45,40,41,4,38,45,6,19,7,7,17,1,29,17,18,4,38,29,6,19,12,7,17,13,29,17,18,4,38,29,6,19,12,7,17,1,29,17,18,4,38,29,6,7,7,7,17,13,29,17,18,4,38,29,6,7,7,7,17,1,29,17,18,4,38,29,6,19,7,7,17,13,29,17,18,4,38,29,6,19,7,7,21,1,2,21,22,4,38,2,6,19,7,7,296940.0,-26373.0584029
241,75,1,85,75,76,69,38,85,11,7,7,7,75,13,85,75,76,69,38,85,11,7,7,7,75,1,85,75,76,69,38,85,11,7,7,7,75,13,85,75,76,69,38,85,11,7,7,7,75,1,14,75,76,69,38,14,11,12,7,7,75,13,14,75,76,69,38,14,11,12,7,7,17,1,52,17,18,69,38,52,6,7,12,7,75,1,32,75,76,69,38,32,11,12,7,7,17,13,52,17,18,69,38,52,6,7,12,7,75,13,32,75,76,69,38,32,11,12,7,7,75,1,32,75,76,69,38,32,6,55,7,7,75,13,32,75,76,69,38,32,6,55,7,7,17,1,52,17,18,69,38,52,6,61,7,7,237600.0,1082188.68062
245,23,1,28,23,25,107,5,28,11,7,7,7,23,1,28,23,25,107,5,28,49,7,7,7,23,13,28,23,25,107,5,28,49,7,7,7,17,1,16,17,18,107,5,16,11,7,7,7,17,13,16,17,18,107,5,16,11,7,7,7,23,13,28,23,25,107,5,28,11,7,7,7,23,1,28,23,25,107,5,28,11,12,7,7,23,13,28,23,25,107,5,28,11,12,7,7,23,1,28,23,25,107,5,28,6,34,7,7,23,13,28,23,25,107,5,28,6,34,7,7,23,1,71,23,25,107,5,71,11,12,7,7,23,13,71,23,25,107,5,71,11,12,7,7,23,1,71,23,25,107,5,71,6,34,7,7,2410140.0,3177587.58604
249,40,1,45,40,41,220,38,45,11,12,7,7,40,13,45,40,41,220,38,45,11,12,7,7,40,1,45,40,41,220,38,45,11,7,7,7,40,13,45,40,41,220,38,45,11,7,7,7,17,1,52,17,18,220,38,52,6,7,7,7,17,13,52,17,18,220,38,52,6,7,7,7,40,1,45,40,41,220,38,45,6,37,7,7,40,13,45,40,41,220,38,45,6,37,7,7,40,1,45,40,41,220,38,45,6,222,7,7,40,13,45,40,41,220,38,45,6,222,7,7,40,1,8,40,41,220,38,8,6,102,7,7,40,13,8,40,41,220,38,8,6,102,7,7,17,1,52,17,18,220,38,52,6,221,7,7,519900.0,2944218.42459
258,75,1,32,75,76,64,38,32,11,12,7,7,75,13,32,75,76,64,38,32,11,12,7,7,75,1,32,75,76,64,38,32,6,12,7,7,75,13,32,75,76,64,38,32,6,12,7,7,75,1,43,75,76,64,38,43,6,50,7,7,75,13,43,75,76,64,38,43,6,50,7,7,75,1,43,75,76,64,38,43,11,7,7,7,75,13,43,75,76,64,38,43,11,7,7,7,75,1,43,75,76,64,38,43,11,66,7,7,75,13,43,75,76,64,38,43,11,66,7,7,75,1,43,75,76,64,38,43,6,107,7,7,75,13,43,75,76,64,38,43,6,107,7,7,75,1,32,75,76,64,38,32,6,222,7,7,1486200.0,1500775.0278
266,17,1,16,17,18,237,5,16,6,7,7,7,17,13,16,17,18,237,5,16,6,7,7,7,108,1,85,108,109,237,5,85,11,7,7,7,108,13,85,108,109,237,5,85,11,7,7,7,108,1,8,108,109,237,5,8,6,238,7,7,108,13,8,108,109,237,5,8,6,238,7,7,108,1,85,108,109,237,5,85,6,78,7,7,17,1,16,17,18,237,5,16,11,7,7,7,108,13,85,108,109,237,5,85,6,78,7,7,108,1,85,108,109,237,5,85,11,12,7,7,17,13,16,17,18,237,5,16,11,7,7,7,17,1,52,17,18,237,5,52,6,237,7,7,17,13,52,17,18,237,5,52,6,237,7,7,7285200.0,6202402.38548
277,225,1,224,225,226,50,5,224,6,50,7,7,225,13,224,225,226,50,5,224,6,50,7,7,17,1,80,17,18,50,5,80,6,50,7,7,17,13,80,17,18,50,5,80,6,50,7,7,0,1,60,0,3,50,5,60,6,50,7,7,0,13,60,0,3,50,5,60,6,50,7,7,93,1,60,93,94,50,5,60,11,7,7,7,93,13,60,93,94,50,5,60,11,7,7,7,93,1,60,93,94,50,5,60,6,7,7,7,93,13,60,93,94,50,5,60,6,7,7,7,93,1,60,93,94,50,5,60,6,50,7,7,93,13,60,93,94,50,5,60,6,50,7,7,0,1,60,0,3,50,5,60,6,50,7,7,104340.0,-3239781.27431
29,70,1,24,70,72,181,5,24,11,7,7,7,70,13,24,70,72,181,5,24,11,7,7,7,70,1,71,70,72,181,5,71,11,7,7,7,70,13,71,70,72,181,5,71,11,7,7,7,70,1,28,70,72,181,5,28,11,7,7,7,70,13,28,70,72,181,5,28,11,7,7,7,70,1,71,70,72,181,5,71,6,51,7,7,70,13,71,70,72,181,5,71,6,51,7,7,70,1,71,70,72,181,5,71,6,31,7,7,70,13,71,70,72,181,5,71,6,31,7,7,70,1,71,70,72,181,5,71,6,42,7,7,70,13,71,70,72,181,5,71,6,42,7,7,17,1,80,17,18,181,5,80,6,140,7,7,2957640.0,1704167.87084
32,108,1,32,108,109,158,47,32,11,7,7,7,108,13,32,108,109,158,47,32,11,7,7,7,108,1,85,108,109,158,47,85,11,7,7,7,108,13,85,108,109,158,47,85,11,7,7,7,108,1,43,108,109,158,47,43,11,7,7,7,108,13,43,108,109,158,47,43,11,7,7,7,108,1,85,108,109,158,47,85,11,50,7,7,108,13,85,108,109,158,47,85,11,50,7,7,108,1,14,108,109,158,47,14,11,12,7,7,108,13,14,108,109,158,47,14,11,12,7,7,108,1,85,108,109,158,47,85,11,107,7,7,17,1,80,17,18,158,47,80,6,7,7,7,17,13,80,17,18,158,47,80,6,7,7,7,2386680.0,-548895.824633
35,108,1,85,108,109,61,5,85,11,7,7,7,108,13,85,108,109,61,5,85,11,7,7,7,108,1,32,108,109,61,5,32,11,7,7,7,108,13,32,108,109,61,5,32,11,7,7,7,108,1,43,108,109,61,5,43,11,66,7,7,108,1,85,108,109,61,5,85,6,63,7,7,108,13,43,108,109,61,5,43,11,66,7,7,108,13,85,108,109,61,5,85,6,63,7,7,17,1,16,17,18,61,5,16,6,55,12,7,17,1,16,17,18,61,5,16,6,7,7,7,17,13,16,17,18,61,5,16,6,55,12,7,17,13,16,17,18,61,5,16,6,7,7,7,21,1,153,21,22,61,5,153,6,55,7,7,2315940.0,1825129.00378
4,241,1,8,241,109,61,5,8,11,7,7,7,241,13,8,241,109,61,5,8,11,7,7,7,108,1,43,108,109,61,5,43,11,12,7,7,17,1,80,17,18,61,5,80,6,12,7,7,108,13,43,108,109,61,5,43,11,12,7,7,108,1,43,108,109,61,5,43,6,7,7,7,17,13,80,17,18,61,5,80,6,12,7,7,108,13,43,108,109,61,5,43,6,7,7,7,108,1,85,108,109,61,5,85,6,19,7,7,108,13,85,108,109,61,5,85,6,19,7,7,108,1,8,108,109,61,5,8,6,107,7,7,108,13,8,108,109,61,5,8,6,107,7,7,17,1,80,17,18,61,5,80,6,7,7,7,14580.0,-1127131.86616
44,243,1,24,243,72,244,245,24,11,7,7,7,243,13,24,243,72,244,245,24,11,7,7,7,243,1,71,243,72,244,245,71,11,12,7,7,243,13,71,243,72,244,245,71,11,12,7,7,243,1,71,243,72,244,245,71,6,91,7,7,243,13,71,243,72,244,245,71,6,91,7,7,243,1,24,243,72,244,245,24,6,102,7,7,243,13,24,243,72,244,245,24,6,102,7,7,243,1,24,243,72,244,245,24,6,61,7,7,243,13,24,243,72,244,245,24,6,61,7,7,243,1,71,243,72,244,245,71,6,61,7,7,243,13,71,243,72,244,245,71,6,61,7,7,243,1,8,243,72,244,245,8,6,175,7,7,2052840.0,4380081.48651
46,75,1,85,75,76,4,38,85,11,7,7,7,75,13,85,75,76,4,38,85,11,7,7,7,75,1,43,75,76,4,38,43,11,7,7,7,75,13,43,75,76,4,38,43,11,7,7,7,75,1,85,75,76,4,38,85,11,7,7,7,75,1,32,75,76,4,38,32,11,12,7,7,75,13,85,75,76,4,38,85,11,7,7,7,75,13,32,75,76,4,38,32,11,12,7,7,75,1,32,75,76,4,38,32,6,19,7,7,75,13,32,75,76,4,38,32,6,19,7,7,17,1,52,17,18,4,38,52,6,4,7,7,17,13,52,17,18,4,38,52,6,4,7,7,21,1,20,21,22,4,38,20,6,4,7,7,123000.0,1651440.71019
62,40,1,39,40,41,19,38,39,11,7,7,7,40,13,39,40,41,19,38,39,11,7,7,7,40,1,39,40,41,19,38,39,49,7,7,7,40,13,39,40,41,19,38,39,49,7,7,7,40,1,39,40,41,19,38,39,11,12,7,7,40,13,39,40,41,19,38,39,11,12,7,7,40,1,39,40,41,19,38,39,49,7,7,7,40,13,39,40,41,19,38,39,49,7,7,7,40,1,39,40,41,19,38,39,6,15,7,7,40,13,39,40,41,19,38,39,6,15,7,7,40,1,39,40,41,19,38,39,6,19,7,7,40,13,39,40,41,19,38,39,6,19,7,7,17,1,29,17,18,19,38,29,6,19,7,7,2231520.0,5611666.24734
