,id,timestamp,state,resource,next_state,next_time,next_dur,elapsed_time,total_time,remaining_time,history
82,85,1336069816.0,0,120,0,1336070581,765,63,74971,74908,0_0
83,24,1336069840.0,2,32,0,1336164454,94614,729,370168,369439,0_0_2_0_2
84,105,1336069846.0,0,130,0,1336069855,9,0,669,669,0
85,105,1336069855.0,0,130,1,1336070515,660,9,669,660,0_0
86,3,1336069928.0,0,5,0,1336069951,23,0,64,64,0
87,3,1336069951.0,0,5,1,1336069992,41,23,64,41,0_0
88,3,1336069992.0,1,5,99,1336069992,0,64,64,0,0_0_1
89,32,1336070030.0,0,40,2,1336070068,38,708,24033,23325,0_0_0
90,32,1336070068.0,2,40,0,1336070423,355,746,24033,23287,0_0_0_2
91,33,1336070069.0,0,43,0,1336070084,15,0,974747,974747,0
92,33,1336070084.0,0,43,2,1336070549,465,15,974747,974732,0_0
93,8,1336070100.0,1,10,0,1336070863,763,759,450012,449253,0_0_1
94,5,1336070324.0,0,7,2,1336070347,23,2503,631173,628670,0_0_2_0
95,9,1336070328.0,0,4,0,1336070794,466,0,535,535,0
96,5,1336070347.0,2,7,0,1336070730,383,2526,631173,628647,0_0_2_0_2
97,32,1336070423.0,0,26,1,1336072146,1723,1101,24033,22932,0_0_0_2_0
98,23,1336070484.0,0,30,0,1336070534,50,0,317,317,0
99,105,1336070515.0,1,130,99,1336070515,0,669,669,0,0_0_1
100,16,1336070524.0,0,4,0,1336070533,9,0,151,151,0
101,16,1336070533.0,0,4,1,1336070675,142,9,151,142,0_0
102,23,1336070534.0,0,30,1,1336070801,267,50,317,267,0_0
103,33,1336070549.0,2,43,0,1336075941,5392,480,974747,974267,0_0_2
104,85,1336070581.0,0,120,0,1336070998,417,828,74971,74143,0_0_0
105,16,1336070675.0,1,4,99,1336070675,0,151,151,0,0_0_1
106,74,1336070678.0,0,113,0,1336070736,58,0,1087,1087,0
107,5,1336070730.0,0,8,0,1336070736,6,2909,631173,628264,0_0_2_0_2_0
108,5,1336070736.0,0,8,1,1336083553,12817,2915,631173,628258,0_0_2_0_2_0_0
109,74,1336070736.0,0,113,1,1336071765,1029,58,1087,1029,0_0
110,20,1336070755.0,0,26,0,1336070788,33,0,320,320,0
111,19,1336070757.0,0,27,0,1336070808,51,0,450,450,0
112,20,1336070788.0,0,26,1,1336071075,287,33,320,287,0_0
113,9,1336070794.0,0,4,1,1336070863,69,466,535,69,0_0
114,23,1336070801.0,1,30,99,1336070801,0,317,317,0,0_0_1
115,19,1336070808.0,0,27,1,1336071207,399,51,450,399,0_0
116,9,1336070863.0,1,4,99,1336070863,0,535,535,0,0_0_1
117,8,1336070863.0,0,11,0,1336070920,57,1522,450012,448490,0_0_1_0
118,41,1336070865.0,2,3,0,1336071568,703,0,714520,714520,2
119,42,1336070870.0,2,3,0,1336071520,650,0,714515,714515,2
120,8,1336070920.0,0,11,2,1336070930,10,1579,450012,448433,0_0_1_0_0
121,8,1336070930.0,2,11,0,1336146137,75207,1589,450012,448423,0_0_1_0_0_2
122,107,1336070931.0,0,130,0,1336070940,9,0,647,647,0
123,107,1336070940.0,0,130,1,1336071578,638,9,647,638,0_0
124,85,1336070998.0,0,120,2,1336071100,102,1245,74971,73726,0_0_0_0
125,20,1336071075.0,1,26,99,1336071075,0,320,320,0,0_0_1
126,85,1336071100.0,2,120,0,1336116414,45314,1347,74971,73624,0_0_0_0_2
127,19,1336071207.0,1,27,99,1336071207,0,450,450,0,0_0_1
128,106,1336071332.0,2,131,0,1336072111,779,1905,715960,714055,0_0_2
129,42,1336071520.0,0,51,1,1336134837,63317,650,714515,713865,2_0
130,34,1336071533.0,0,37,0,1336071561,28,0,118,118,0
131,34,1336071561.0,0,37,1,1336071651,90,28,118,90,0_0
132,41,1336071568.0,0,51,1,1336134786,63218,703,714520,713817,2_0
133,107,1336071578.0,1,130,99,1336071578,0,647,647,0,0_0_1
134,11,1336071580.0,0,13,0,1336071587,7,0,627405,627405,0
135,11,1336071587.0,0,13,2,1336071874,287,7,627405,627398,0_0
136,34,1336071651.0,1,37,99,1336071651,0,118,118,0,0_0_1
137,74,1336071765.0,1,113,99,1336071765,0,1087,1087,0,0_0_1
138,11,1336071874.0,2,13,0,1336071880,6,294,627405,627111,0_0_2
139,11,1336071880.0,0,13,1,1336071941,61,300,627405,627105,0_0_2_0
140,43,1336071928.0,2,3,0,1336071949,21,0,627057,627057,2
141,11,1336071941.0,1,13,1,1336698985,627044,361,627405,627044,0_0_2_0_1
142,43,1336071949.0,0,26,2,1336072180,231,21,627057,627036,2_0
143,17,1336072025.0,0,18,0,1336072057,32,0,1059145,1059145,0
144,44,1336072042.0,2,3,0,1336072068,26,0,713342,713342,2
145,17,1336072057.0,0,18,0,1336074894,2837,32,1059145,1059113,0_0
146,44,1336072068.0,0,26,2,1336072451,383,26,713342,713316,2_0
147,106,1336072111.0,0,132,0,1336073066,955,2684,715960,713276,0_0_2_0
148,32,1336072146.0,1,26,1,1336093355,21209,2824,24033,21209,0_0_0_2_0_1
149,43,1336072180.0,2,26,0,1336077591,5411,252,627057,626805,2_0_2
150,44,1336072451.0,2,26,0,1336122257,49806,409,713342,712933,2_0_2
151,21,1336072593.0,0,26,0,1336072638,45,0,626391,626391,0
152,21,1336072638.0,0,26,2,1336072696,58,45,626391,626346,0_0
153,21,1336072696.0,2,26,0,1336077020,4324,103,626391,626288,0_0_2
154,135,1336072914.0,0,26,0,1336072974,60,0,20439,20439,0
155,114,1336072953.0,0,140,0,1336073139,186,0,3403,3403,0
156,75,1336072972.0,0,113,0,1336073076,104,0,1987,1987,0
157,135,1336072974.0,0,26,2,1336073162,188,60,20439,20379,0_0
158,106,1336073066.0,0,133,1,1336152802,79736,3639,715960,712321,0_0_2_0_0
159,75,1336073076.0,0,113,1,1336074959,1883,104,1987,1883,0_0
160,114,1336073139.0,0,140,1,1336076356,3217,186,3403,3217,0_0
161,135,1336073162.0,2,26,0,1336073821,659,248,20439,20191,0_0_2
162,119,1336073265.0,0,48,0,1336073361,96,0,20088,20088,0
163,119,1336073361.0,0,48,1,1336074377,1016,96,20088,19992,0_0
164,110,1336073544.0,0,135,0,1336073608,64,0,711839,711839,0
165,115,1336073600.0,0,26,0,1336073732,132,0,1151,1151,0
166,110,1336073608.0,0,135,2,1336075990,2382,64,711839,711775,0_0
167,115,1336073732.0,0,26,1,1336074751,1019,132,1151,1019,0_0
168,109,1336073757.0,0,130,0,1336073767,10,0,625226,625226,0
169,103,1336073764.0,0,4,0,1336073859,95,0,263,263,0
170,109,1336073767.0,0,130,0,1336074403,636,10,625226,625216,0_0
171,135,1336073821.0,0,26,0,1336073869,48,907,20439,19532,0_0_2_0
172,35,1336073823.0,0,39,0,1336074333,510,0,559,559,0
173,103,1336073859.0,0,4,0,1336073868,9,95,263,168,0_0
174,103,1336073868.0,0,4,0,1336074025,157,104,263,159,0_0_0
175,135,1336073869.0,0,26,1,1336080001,6132,955,20439,19484,0_0_2_0_0
176,159,1336073892.0,0,152,0,1336073929,37,0,187,187,0
177,159,1336073929.0,0,152,1,1336074079,150,37,187,150,0_0
178,47,1336073934.0,2,57,0,1336079529,5595,0,625049,625049,2
179,103,1336074025.0,0,4,1,1336074027,2,261,263,2,0_0_0_0
180,103,1336074027.0,1,4,99,1336074027,0,263,263,0,0_0_0_0_1
181,159,1336074079.0,1,152,99,1336074079,0,187,187,0,0_0_1
182,116,1336074219.0,0,26,0,1336074234,15,0,105614,105614,0
183,116,1336074234.0,0,26,2,1336074691,457,15,105614,105599,0_0
184,137,1336074304.0,0,60,0,1336074369,65,0,624678,624678,0
185,35,1336074333.0,0,39,1,1336074382,49,510,559,49,0_0
186,137,1336074369.0,0,60,0,1336074494,125,65,624678,624613,0_0
187,119,1336074377.0,1,48,1,1336093353,18976,1112,20088,18976,0_0_1
188,35,1336074382.0,1,39,99,1336074382,0,559,559,0,0_0_1
189,36,1336074384.0,0,39,0,1336074887,503,0,7398,7398,0
190,109,1336074403.0,0,130,1,1336077473,3070,646,625226,624580,0_0_0
191,137,1336074494.0,0,60,2,1336074644,150,190,624678,624488,0_0_0
192,137,1336074644.0,2,60,0,1336074651,7,340,624678,624338,0_0_0_2
193,137,1336074651.0,0,60,2,1336074750,99,347,624678,624331,0_0_0_2_0
194,116,1336074691.0,2,26,0,1336075825,1134,472,105614,105142,0_0_2
195,137,1336074750.0,2,60,0,1336074936,186,446,624678,624232,0_0_0_2_0_2
196,115,1336074751.0,1,26,99,1336074751,0,1151,1151,0,0_0_1
197,36,1336074887.0,0,39,1,1336081782,6895,503,7398,6895,0_0
198,17,1336074894.0,0,19,0,1336074904,10,2869,1059145,1056276,0_0_0
199,17,1336074904.0,0,19,2,1336075008,104,2879,1059145,1056266,0_0_0_0
200,137,1336074936.0,0,20,0,1336075771,835,632,624678,624046,0_0_0_2_0_2_0
201,75,1336074959.0,1,113,99,1336074959,0,1987,1987,0,0_0_1
202,45,1336074966.0,2,3,0,1336075087,121,0,624015,624015,2
203,17,1336075008.0,2,19,0,1336075195,187,2983,1059145,1056162,0_0_0_0_2
204,111,1336075031.0,0,139,0,1336075086,55,0,623950,623950,0
205,123,1336075072.0,0,143,0,1336075146,74,0,1121,1121,0
206,111,1336075086.0,0,139,1,1336075384,298,55,623950,623895,0_0
207,45,1336075087.0,0,54,1,1336075196,109,121,624015,623894,2_0
208,37,1336075142.0,0,46,0,1336075181,39,0,710241,710241,0
209,123,1336075146.0,0,143,1,1336076193,1047,74,1121,1047,0_0
210,48,1336075171.0,2,59,0,1336075641,470,0,710211,710211,2
211,37,1336075181.0,0,46,2,1336075729,548,39,710241,710202,0_0
212,117,1336075190.0,0,26,0,1336075237,47,0,230,230,0
213,17,1336075195.0,0,20,0,1336075322,127,3170,1059145,1055975,0_0_0_0_2_0
214,45,1336075196.0,1,54,1,1336698981,623785,230,624015,623785,2_0_1
215,117,1336075237.0,0,26,1,1336075420,183,47,230,183,0_0
216,17,1336075322.0,0,20,0,1336085356,10034,3297,1059145,1055848,0_0_0_0_2_0_0
217,111,1336075384.0,1,139,1,1336698981,623597,353,623950,623597,0_0_1
218,117,1336075420.0,1,26,99,1336075420,0,230,230,0,0_0_1
219,22,1336075424.0,0,29,0,1336075781,357,0,597,597,0
220,48,1336075641.0,0,60,0,1336075674,33,470,710211,709741,2_0
221,48,1336075674.0,0,60,0,1336141139,65465,503,710211,709708,2_0_0
222,37,1336075729.0,2,46,0,1336075735,6,587,710241,709654,0_0_2
223,37,1336075735.0,0,46,0,1336075747,12,593,710241,709648,0_0_2_0
224,37,1336075747.0,0,46,2,1336146639,70892,605,710241,709636,0_0_2_0_0
225,137,1336075771.0,0,20,1,1336085629,9858,1467,624678,623211,0_0_0_2_0_2_0_0
226,22,1336075781.0,0,29,1,1336076021,240,357,597,240,0_0
227,116,1336075825.0,0,141,0,1336075831,6,1606,105614,104008,0_0_2_0
228,116,1336075831.0,0,141,1,1336152137,76306,1612,105614,104002,0_0_2_0_0
229,160,1336075897.0,0,40,0,1336076015,118,0,968917,968917,0
230,33,1336075941.0,0,44,2,1336076785,844,5872,974747,968875,0_0_2_0
231,110,1336075990.0,2,135,0,1336117472,41482,2446,711839,709393,0_0_2
232,160,1336076015.0,0,40,2,1336076025,10,118,968917,968799,0_0
233,22,1336076021.0,1,29,99,1336076021,0,597,597,0,0_0_1
234,160,1336076025.0,2,40,2,1336076026,1,128,968917,968789,0_0_2
235,160,1336076026.0,2,40,0,1336079848,3822,129,968917,968788,0_0_2_2
236,161,1336076041.0,0,40,0,1336076090,49,0,303,303,0
237,161,1336076090.0,0,40,1,1336076344,254,49,303,254,0_0
238,123,1336076193.0,1,143,99,1336076193,0,1121,1121,0,0_0_1
239,104,1336076289.0,0,129,0,1336076383,94,0,494,494,0
240,165,1336076322.0,0,153,0,1336076348,26,0,103509,103509,0
241,141,1336076329.0,0,13,0,1336077020,691,0,709052,709052,0
242,161,1336076344.0,1,40,99,1336076344,0,303,303,0,0_0_1
243,165,1336076348.0,0,153,2,1336077015,667,26,103509,103483,0_0
244,114,1336076356.0,1,140,99,1336076356,0,3403,3403,0,0_0_1
245,49,1336076377.0,2,54,0,1336081722,5345,0,432957,432957,2
246,104,1336076383.0,0,129,1,1336076783,400,94,494,400,0_0
247,10,1336076433.0,0,0,0,1336076560,127,0,426,426,0
248,50,1336076471.0,2,54,0,1336081706,5235,0,432760,432760,2
249,10,1336076560.0,0,0,1,1336076859,299,127,426,299,0_0
250,83,1336076602.0,0,47,0,1336076625,23,0,103228,103228,0
251,83,1336076625.0,0,47,2,1336076723,98,23,103228,103205,0_0
252,124,1336076655.0,0,143,0,1336076740,85,0,1179,1179,0
253,83,1336076723.0,2,47,0,1336084414,7691,121,103228,103107,0_0_2
254,124,1336076740.0,0,143,1,1336077834,1094,85,1179,1094,0_0
255,104,1336076783.0,1,129,99,1336076783,0,494,494,0,0_0_1
256,33,1336076785.0,2,44,0,1336126908,50123,6716,974747,968031,0_0_2_0_2
257,10,1336076859.0,1,0,99,1336076859,0,426,426,0,0_0_1
258,142,1336076936.0,0,0,0,1336076966,30,0,622041,622041,0
259,184,1336076941.0,0,172,0,1336076978,37,0,632,632,0
260,142,1336076966.0,0,0,0,1336077038,72,30,622041,622011,0_0
261,184,1336076978.0,0,172,1,1336077573,595,37,632,595,0_0
262,87,1336076989.0,0,124,0,1336078186,1197,0,535197,535197,0
263,165,1336077015.0,2,153,0,1336077265,250,693,103509,102816,0_0_2
264,141,1336077020.0,0,13,1,1336077499,479,691,709052,708361,0_0
265,21,1336077020.0,0,28,0,1336077026,6,4427,626391,621964,0_0_2_0
266,21,1336077026.0,0,28,1,1336078718,1692,4433,626391,621958,0_0_2_0_0
267,142,1336077038.0,0,0,0,1336084053,7015,102,622041,621939,0_0_0
268,84,1336077048.0,0,117,0,1336077126,78,0,362223,362223,0
269,171,1336077049.0,0,39,0,1336077850,801,0,1481,1481,0
270,177,1336077073.0,2,3,0,1336077343,270,0,621904,621904,2
271,84,1336077126.0,0,117,0,1336077143,17,78,362223,362145,0_0
272,84,1336077143.0,0,117,0,1336077862,719,95,362223,362128,0_0_0
273,86,1336077184.0,0,123,0,1336077248,64,0,827,827,0
274,86,1336077248.0,0,123,1,1336078011,763,64,827,763,0_0
275,165,1336077265.0,0,54,0,1336077270,5,943,103509,102566,0_0_2_0
276,165,1336077270.0,0,54,0,1336077273,3,948,103509,102561,0_0_2_0_0
277,165,1336077273.0,0,54,0,1336083605,6332,951,103509,102558,0_0_2_0_0_0
278,177,1336077343.0,0,164,1,1336077689,346,270,621904,621634,2_0
279,51,1336077372.0,2,63,0,1336078731,1359,0,448323,448323,2
280,198,1336077420.0,0,47,0,1336077442,22,0,102410,102410,0
281,198,1336077442.0,0,47,2,1336077580,138,22,102410,102388,0_0
282,109,1336077473.0,1,130,1,1336698983,621510,3716,625226,621510,0_0_0_1
283,141,1336077499.0,1,13,0,1336124711,47212,1170,709052,707882,0_0_1
284,76,1336077525.0,0,113,0,1336077904,379,0,102304,102304,0
285,184,1336077573.0,1,172,99,1336077573,0,632,632,0,0_0_1
286,198,1336077580.0,2,47,0,1336142347,64767,160,102410,102250,0_0_2
287,43,1336077591.0,0,52,1,1336078308,717,5663,627057,621394,2_0_2_0
288,138,1336077629.0,0,31,0,1336077645,16,0,261,261,0
289,138,1336077645.0,0,31,1,1336077890,245,16,261,245,0_0
290,177,1336077689.0,1,164,1,1336698977,621288,616,621904,621288,2_0_1
291,178,1336077807.0,2,3,0,1336078761,954,0,621169,621169,2
292,124,1336077834.0,1,143,99,1336077834,0,1179,1179,0,0_0_1
293,171,1336077850.0,0,39,1,1336078530,680,801,1481,680,0_0
294,84,1336077862.0,0,118,2,1336078142,280,814,362223,361409,0_0_0_0
295,138,1336077890.0,1,31,99,1336077890,0,261,261,0,0_0_1
296,76,1336077904.0,0,113,0,1336077977,73,379,102304,101925,0_0
297,26,1336077951.0,0,36,0,1336078467,516,0,101878,101878,0
298,76,1336077977.0,0,113,1,1336093290,15313,452,102304,101852,0_0_0
299,86,1336078011.0,1,123,99,1336078011,0,827,827,0,0_0_1
300,179,1336078136.0,2,3,0,1336078984,848,0,620839,620839,2
301,84,1336078142.0,2,118,0,1336140284,62142,1094,362223,361129,0_0_0_0_2
302,118,1336078159.0,0,140,0,1336078183,24,0,240,240,0
303,118,1336078183.0,0,140,1,1336078399,216,24,240,216,0_0
304,87,1336078186.0,0,124,1,1336558885,480699,1197,535197,534000,0_0
305,185,1336078240.0,0,10,0,1336078257,17,0,935,935,0
306,185,1336078257.0,0,10,1,1336079175,918,17,935,918,0_0
307,43,1336078308.0,1,52,1,1336698985,620677,6380,627057,620677,2_0_2_0_1
308,144,1336078349.0,0,0,0,1336078433,84,0,707031,707031,0
309,118,1336078399.0,1,140,99,1336078399,0,240,240,0,0_0_1
310,199,1336078410.0,0,11,0,1336078451,41,0,360860,360860,0
311,144,1336078433.0,0,0,0,1336078470,37,84,707031,706947,0_0
312,139,1336078439.0,0,60,0,1336078609,170,0,706941,706941,0
313,199,1336078451.0,0,11,2,1336156569,78118,41,360860,360819,0_0
314,26,1336078467.0,0,36,0,1336078991,524,516,101878,101362,0_0
315,144,1336078470.0,0,0,0,1336144817,66347,121,707031,706910,0_0_0
316,171,1336078530.0,1,39,99,1336078530,0,1481,1481,0,0_0_1
317,139,1336078609.0,0,60,1,1336078745,136,170,706941,706771,0_0
318,21,1336078718.0,1,28,1,1336698984,620266,6125,626391,620266,0_0_2_0_0_1
319,51,1336078731.0,0,64,2,1336079838,1107,1359,448323,446964,2_0
320,139,1336078745.0,1,60,1,1336093349,14604,306,706941,706635,0_0_1
321,178,1336078761.0,0,164,0,1336078795,34,954,621169,620215,2_0
322,178,1336078795.0,0,164,1,1336081470,2675,988,621169,620181,2_0_0
323,125,1336078842.0,0,143,0,1336078912,70,0,2478,2478,0
324,188,1336078855.0,0,172,0,1336079157,302,0,431,431,0
325,88,1336078911.0,0,2,0,1336079003,92,0,445,445,0
326,125,1336078912.0,0,143,1,1336081320,2408,70,2478,2408,0_0
327,179,1336078984.0,0,164,1,1336078994,10,848,620839,619991,2_0
328,26,1336078991.0,0,36,1,1336145118,66127,1040,101878,100838,0_0_0
329,179,1336078994.0,1,164,1,1336698975,619981,858,620839,619981,2_0_1
330,88,1336079003.0,0,2,1,1336079356,353,92,445,353,0_0
331,180,1336079040.0,2,3,0,1336079146,106,0,706339,706339,2
332,180,1336079146.0,0,165,2,1336079446,300,106,706339,706233,2_0
333,188,1336079157.0,0,172,1,1336079286,129,302,431,129,0_0
334,145,1336079170.0,0,0,0,1336079207,37,0,706209,706209,0
335,185,1336079175.0,1,10,99,1336079175,0,935,935,0,0_0_1
336,145,1336079207.0,0,0,0,1336079309,102,37,706209,706172,0_0
337,188,1336079286.0,1,172,99,1336079286,0,431,431,0,0_0_1
338,52,1336079291.0,2,65,0,1336097427,18136,0,359978,359978,2
339,145,1336079309.0,0,0,0,1336158444,79135,139,706209,706070,0_0_0
340,126,1336079326.0,0,143,0,1336079379,53,0,619648,619648,0
341,146,1336079354.0,0,0,0,1336079393,39,0,965459,965459,0
342,88,1336079356.0,1,2,99,1336079356,0,445,445,0,0_0_1
343,126,1336079379.0,0,143,1,1336079673,294,53,619648,619595,0_0
344,146,1336079393.0,0,0,0,1336079432,39,39,965459,965420,0_0
345,162,1336079428.0,0,40,0,1336079735,307,0,439,439,0
346,146,1336079432.0,0,0,0,1336162508,83076,78,965459,965381,0_0_0
347,180,1336079446.0,2,165,0,1336084741,5295,406,706339,705933,2_0_2
348,77,1336079463.0,0,113,0,1336079565,102,0,133,133,0
349,47,1336079529.0,0,58,0,1336079750,221,5595,625049,619454,2_0
350,77,1336079565.0,0,113,1,1336079596,31,102,133,31,0_0
351,147,1336079579.0,0,0,0,1336079634,55,0,85,85,0
352,77,1336079596.0,1,113,99,1336079596,0,133,133,0,0_0_1
353,172,1336079598.0,0,39,0,1336080269,671,0,965215,965215,0
354,89,1336079609.0,0,2,0,1336079722,113,0,446083,446083,0
355,140,1336079619.0,0,31,0,1336079650,31,0,965194,965194,0
356,112,1336079632.0,0,7,0,1336079704,72,0,705747,705747,0
357,147,1336079634.0,0,0,1,1336079664,30,55,85,30,0_0
358,140,1336079650.0,0,31,2,1336079787,137,31,965194,965163,0_0
359,169,1336079655.0,0,154,0,1336079668,13,0,9716,9716,0
360,147,1336079664.0,1,0,99,1336079664,0,85,85,0,0_0_1
361,169,1336079668.0,0,154,1,1336089371,9703,13,9716,9703,0_0
362,126,1336079673.0,1,143,1,1336698974,619301,347,619648,619301,0_0_1
363,187,1336079701.0,0,27,0,1336079726,25,0,367,367,0
364,112,1336079704.0,0,7,0,1336079758,54,72,705747,705675,0_0
365,89,1336079722.0,0,2,0,1336079846,124,113,446083,445970,0_0
366,187,1336079726.0,0,27,1,1336080068,342,25,367,342,0_0
367,162,1336079735.0,0,40,1,1336079867,132,307,439,132,0_0
368,47,1336079750.0,0,58,1,1336079826,76,5816,625049,619233,2_0_0
369,143,1336079751.0,0,13,0,1336079781,30,0,357,357,0
370,112,1336079758.0,0,7,1,1336140088,60330,126,705747,705621,0_0_0
371,143,1336079781.0,0,13,0,1336080041,260,30,357,327,0_0
372,140,1336079787.0,2,31,0,1336118649,38862,168,965194,965026,0_0_2
373,47,1336079826.0,1,58,1,1336698983,619157,5892,625049,619157,2_0_0_1
374,51,1336079838.0,2,64,0,1336080098,260,2466,448323,445857,2_0_2
375,89,1336079846.0,0,2,1,1336491371,411525,237,446083,445846,0_0_0
376,160,1336079848.0,0,20,2,1336080166,318,3951,968917,964966,0_0_2_2_0
377,90,1336079853.0,0,126,0,1336079886,33,0,619120,619120,0
378,78,1336079855.0,0,64,0,1336079927,72,0,705523,705523,0
